date,AKAM,AKAM_EPS,PE Ratio
2015-09-24,69.39,0.37,187.54054054054055
2015-09-25,70.55,0.37,190.67567567567568
2015-09-28,67.96,0.37,183.67567567567565
2015-09-29,67.5,0.37,182.43243243243242
2015-09-30,69.06,0.37,186.64864864864865
2015-10-01,68.96,0.37,186.37837837837836
2015-10-02,70.23,0.37,189.81081081081084
2015-10-05,72.12,0.37,194.91891891891893
2015-10-06,72.3,0.37,195.4054054054054
2015-10-07,73.55,0.37,198.78378378378378
2015-10-08,73.8,0.37,199.45945945945945
2015-10-09,73.46,0.37,198.54054054054052
2015-10-12,72.82,0.37,196.8108108108108
2015-10-13,71.14,0.37,192.2702702702703
2015-10-14,70.28,0.37,189.94594594594597
2015-10-15,71.56,0.37,193.40540540540542
2015-10-16,70.95,0.37,191.75675675675677
2015-10-19,70.42,0.37,190.32432432432432
2015-10-20,71.92,0.37,194.3783783783784
2015-10-21,71.16,0.37,192.32432432432432
2015-10-22,72.53,0.37,196.02702702702703
2015-10-23,74.08,0.37,200.21621621621622
2015-10-26,75.37,0.37,203.7027027027027
2015-10-27,75.55,0.37,204.1891891891892
2015-10-28,62.91,0.37,170.02702702702703
2015-10-29,61.11,0.37,165.16216216216216
2015-10-30,60.82,0.37,164.3783783783784
2015-11-02,61.78,0.37,166.97297297297297
2015-11-03,63.11,0.37,170.56756756756758
2015-11-04,62.22,0.37,168.16216216216216
2015-11-05,61.7,0.37,166.75675675675677
2015-11-06,62.38,0.37,168.5945945945946
2015-11-09,61.83,0.49,126.18367346938776
2015-11-10,61.65,0.49,125.81632653061224
2015-11-11,61.42,0.49,125.34693877551021
2015-11-12,60.44,0.49,123.3469387755102
2015-11-13,58.57,0.49,119.53061224489797
2015-11-16,59.14,0.49,120.6938775510204
2015-11-17,58.73,0.49,119.85714285714285
2015-11-18,59.25,0.49,120.91836734693878
2015-11-19,59.21,0.49,120.83673469387756
2015-11-20,56.92,0.49,116.16326530612245
2015-11-23,56.95,0.49,116.22448979591837
2015-11-24,56.62,0.49,115.55102040816327
2015-11-25,57.68,0.49,117.71428571428572
2015-11-27,57.9,0.49,118.16326530612245
2015-11-30,57.61,0.49,117.57142857142857
2015-12-01,57.66,0.49,117.67346938775509
2015-12-02,56.07,0.49,114.42857142857143
2015-12-03,54.81,0.49,111.85714285714286
2015-12-04,56.62,0.49,115.55102040816327
2015-12-07,55.71,0.49,113.6938775510204
2015-12-08,55.1,0.49,112.44897959183675
2015-12-09,53.27,0.49,108.71428571428572
2015-12-10,53.7,0.49,109.59183673469389
2015-12-11,51.81,0.49,105.73469387755102
2015-12-14,51.08,0.49,104.24489795918367
2015-12-15,51.76,0.49,105.63265306122449
2015-12-16,53.28,0.49,108.73469387755102
2015-12-17,52.59,0.49,107.32653061224491
2015-12-18,52.32,0.49,106.77551020408164
2015-12-21,52.68,0.49,107.51020408163265
2015-12-22,52.98,0.49,108.12244897959184
2015-12-23,53.25,0.49,108.6734693877551
2015-12-24,53.04,0.49,108.24489795918367
2015-12-28,53.18,0.49,108.53061224489797
2015-12-29,53.33,0.49,108.83673469387755
2015-12-30,52.9,0.49,107.95918367346938
2015-12-31,52.63,0.49,107.40816326530613
2016-01-04,52.31,0.49,106.75510204081634
2016-01-05,52.02,0.49,106.16326530612245
2016-01-06,50.48,0.49,103.0204081632653
2016-01-07,48.19,0.49,98.3469387755102
2016-01-08,48.1,0.49,98.16326530612245
2016-01-11,45.46,0.49,92.77551020408164
2016-01-12,46.88,0.49,95.6734693877551
2016-01-13,45.82,0.49,93.51020408163265
2016-01-14,46.91,0.49,95.73469387755101
2016-01-15,44.15,0.49,90.10204081632654
2016-01-19,45.44,0.49,92.73469387755102
2016-01-20,46.11,0.49,94.10204081632654
2016-01-21,46.21,0.49,94.3061224489796
2016-01-22,46.91,0.49,95.73469387755101
2016-01-25,45.7,0.49,93.26530612244899
2016-01-26,46.2,0.49,94.28571428571429
2016-01-27,44.35,0.49,90.51020408163265
2016-01-28,43.47,0.49,88.71428571428571
2016-01-29,45.62,0.49,93.10204081632652
2016-02-01,45.3,0.49,92.44897959183673
2016-02-02,42.94,0.49,87.63265306122449
2016-02-03,44.39,0.49,90.59183673469389
2016-02-04,44.64,0.49,91.10204081632654
2016-02-05,43.2,0.49,88.16326530612245
2016-02-08,40.98,0.49,83.63265306122449
2016-02-09,39.57,0.49,80.75510204081633
2016-02-10,47.96,0.49,97.87755102040816
2016-02-11,49.14,0.49,100.28571428571429
2016-02-12,50.76,0.49,103.59183673469387
2016-02-16,52.55,0.49,107.24489795918367
2016-02-17,53.42,0.49,109.02040816326532
2016-02-18,53.28,0.49,108.73469387755102
2016-02-19,53.13,0.49,108.42857142857143
2016-02-22,54.48,0.49,111.18367346938776
2016-02-23,53.97,0.49,110.14285714285714
2016-02-24,54.78,0.49,111.79591836734694
2016-02-25,54.96,0.49,112.16326530612245
2016-02-26,55.24,0.49,112.73469387755102
2016-02-29,53.97,0.5,107.94
2016-03-01,55.53,0.5,111.06
2016-03-02,56.21,0.5,112.42
2016-03-03,55.64,0.5,111.28
2016-03-04,55.57,0.5,111.14
2016-03-07,55.33,0.5,110.66
2016-03-08,54.58,0.5,109.16
2016-03-09,55.19,0.5,110.38
2016-03-10,54.64,0.5,109.28
2016-03-11,56.07,0.5,112.14
2016-03-14,55.28,0.5,110.56
2016-03-15,54.67,0.5,109.34
2016-03-16,55.81,0.5,111.62
2016-03-17,56.06,0.5,112.12
2016-03-18,55.95,0.5,111.9
2016-03-21,56.29,0.5,112.58
2016-03-22,56.74,0.5,113.48
2016-03-23,55.12,0.5,110.24
2016-03-24,54.84,0.5,109.68
2016-03-28,54.93,0.5,109.86
2016-03-29,55.26,0.5,110.52
2016-03-30,55.1,0.5,110.2
2016-03-31,55.57,0.5,111.14
2016-04-01,55.22,0.5,110.44
2016-04-04,55.33,0.5,110.66
2016-04-05,53.14,0.5,106.28
2016-04-06,54.78,0.5,109.56
2016-04-07,53.28,0.5,106.56
2016-04-08,52.38,0.5,104.76
2016-04-11,51.06,0.5,102.12
2016-04-12,50.54,0.5,101.08
2016-04-13,51.79,0.5,103.58
2016-04-14,51.67,0.5,103.34
2016-04-15,50.93,0.5,101.86
2016-04-18,51.75,0.5,103.5
2016-04-19,51.35,0.5,102.7
2016-04-20,51.27,0.5,102.54
2016-04-21,51.36,0.5,102.72
2016-04-22,51.13,0.5,102.26
2016-04-25,51.09,0.5,102.18
2016-04-26,52.66,0.5,105.32
2016-04-27,54.85,0.5,109.7
2016-04-28,52.41,0.5,104.82
2016-04-29,50.99,0.5,101.98
2016-05-02,50.94,0.5,101.88
2016-05-03,49.91,0.5,99.82
2016-05-04,49.54,0.5,99.08
2016-05-05,49.51,0.5,99.02
2016-05-06,49.94,0.5,99.88
2016-05-09,50.15,0.42,119.40476190476191
2016-05-10,51.97,0.42,123.73809523809524
2016-05-11,50.72,0.42,120.76190476190476
2016-05-12,51.12,0.42,121.71428571428571
2016-05-13,50.49,0.42,120.21428571428572
2016-05-16,51.36,0.42,122.28571428571429
2016-05-17,50.97,0.42,121.35714285714286
2016-05-18,50.97,0.42,121.35714285714286
2016-05-19,50.68,0.42,120.66666666666667
2016-05-20,51.73,0.42,123.16666666666666
2016-05-23,51.29,0.42,122.11904761904762
2016-05-24,52.7,0.42,125.47619047619048
2016-05-25,52.86,0.42,125.85714285714286
2016-05-26,53.98,0.42,128.52380952380952
2016-05-27,54.2,0.42,129.04761904761907
2016-05-31,54.58,0.42,129.95238095238096
2016-06-01,54.42,0.42,129.57142857142858
2016-06-02,54.9,0.42,130.71428571428572
2016-06-03,53.55,0.42,127.5
2016-06-06,54.53,0.42,129.83333333333334
2016-06-07,54.85,0.42,130.5952380952381
2016-06-08,54.92,0.42,130.76190476190476
2016-06-09,55.44,0.42,132.0
2016-06-10,52.73,0.42,125.54761904761905
2016-06-13,52.21,0.42,124.30952380952381
2016-06-14,52.66,0.42,125.38095238095238
2016-06-15,53.27,0.42,126.83333333333334
2016-06-16,53.71,0.42,127.8809523809524
2016-06-17,53.19,0.42,126.64285714285714
2016-06-20,54.14,0.42,128.9047619047619
2016-06-21,54.7,0.42,130.23809523809524
2016-06-22,54.7,0.42,130.23809523809524
2016-06-23,57.17,0.42,136.11904761904762
2016-06-24,53.35,0.42,127.02380952380953
2016-06-27,51.16,0.42,121.80952380952381
2016-06-28,53.05,0.42,126.30952380952381
2016-06-29,54.56,0.42,129.90476190476193
2016-06-30,55.93,0.42,133.16666666666666
2016-07-01,55.5,0.42,132.14285714285714
2016-07-05,54.25,0.42,129.16666666666669
2016-07-06,54.96,0.42,130.85714285714286
2016-07-07,54.94,0.42,130.8095238095238
2016-07-08,56.38,0.42,134.23809523809524
2016-07-11,56.24,0.42,133.90476190476193
2016-07-12,56.16,0.42,133.71428571428572
2016-07-13,56.86,0.42,135.38095238095238
2016-07-14,57.43,0.42,136.73809523809524
2016-07-15,57.25,0.42,136.30952380952382
2016-07-18,57.47,0.42,136.83333333333334
2016-07-19,57.45,0.42,136.7857142857143
2016-07-20,57.83,0.42,137.6904761904762
2016-07-21,57.2,0.42,136.1904761904762
2016-07-22,57.89,0.42,137.83333333333334
2016-07-25,57.9,0.42,137.85714285714286
2016-07-26,58.09,0.42,138.30952380952382
2016-07-27,50.51,0.42,120.26190476190476
2016-07-28,50.69,0.42,120.69047619047619
2016-07-29,50.53,0.42,120.30952380952381
2016-08-01,50.6,0.42,120.47619047619048
2016-08-02,49.96,0.42,118.95238095238096
2016-08-03,49.44,0.42,117.71428571428571
2016-08-04,49.43,0.42,117.69047619047619
2016-08-05,50.66,0.42,120.61904761904762
2016-08-08,50.21,0.42,119.54761904761905
2016-08-09,50.22,0.42,119.57142857142857
2016-08-10,52.02,0.42,123.85714285714288
2016-08-11,51.41,0.42,122.4047619047619
2016-08-12,51.97,0.42,123.73809523809524
2016-08-15,52.05,0.42,123.92857142857143
2016-08-16,52.0,0.42,123.80952380952381
2016-08-17,52.34,0.42,124.61904761904763
2016-08-18,52.35,0.42,124.64285714285715
2016-08-19,52.95,0.42,126.07142857142858
2016-08-22,52.98,0.42,126.14285714285714
2016-08-23,53.6,0.42,127.61904761904762
2016-08-24,53.98,0.42,128.52380952380952
2016-08-25,54.56,0.42,129.90476190476193
2016-08-26,55.31,0.42,131.6904761904762
2016-08-29,55.04,0.42,131.04761904761904
2016-08-30,54.89,0.42,130.6904761904762
2016-08-31,54.9,0.42,130.71428571428572
2016-09-01,55.07,0.42,131.11904761904762
2016-09-02,55.33,0.42,131.73809523809524
2016-09-06,55.5,0.42,132.14285714285714
2016-09-07,54.08,0.42,128.76190476190476
2016-09-08,53.5,0.42,127.38095238095238
2016-09-09,52.5,0.42,125.0
2016-09-12,53.09,0.42,126.40476190476191
2016-09-13,51.87,0.42,123.5
2016-09-14,51.65,0.42,122.97619047619048
2016-09-15,51.38,0.42,122.33333333333334
2016-09-16,50.98,0.42,121.38095238095238
2016-09-19,51.62,0.42,122.9047619047619
2016-09-20,51.36,0.42,122.28571428571429
2016-09-21,52.21,0.42,124.30952380952381
2016-09-22,52.43,0.42,124.83333333333334
2016-09-23,52.25,0.42,124.40476190476191
2016-09-26,51.76,0.42,123.23809523809524
2016-09-27,52.65,0.42,125.35714285714286
2016-09-28,52.28,0.42,124.47619047619048
2016-09-29,52.41,0.42,124.78571428571428
2016-09-30,52.99,0.42,126.16666666666667
2016-10-03,53.71,0.42,127.8809523809524
2016-10-04,54.64,0.42,130.0952380952381
2016-10-05,55.98,0.42,133.28571428571428
2016-10-06,54.86,0.42,130.61904761904762
2016-10-07,54.95,0.42,130.83333333333334
2016-10-10,55.31,0.42,131.6904761904762
2016-10-11,54.13,0.42,128.88095238095238
2016-10-12,54.28,0.42,129.23809523809524
2016-10-13,54.45,0.42,129.64285714285717
2016-10-14,54.66,0.42,130.14285714285714
2016-10-17,54.94,0.42,130.8095238095238
2016-10-18,55.92,0.42,133.14285714285714
2016-10-19,56.62,0.42,134.8095238095238
2016-10-20,56.73,0.42,135.07142857142856
2016-10-21,57.67,0.42,137.30952380952382
2016-10-24,58.84,0.42,140.0952380952381
2016-10-25,59.07,0.42,140.64285714285714
2016-10-26,67.7,0.42,161.1904761904762
2016-10-27,68.81,0.42,163.83333333333334
2016-10-28,69.91,0.42,166.45238095238096
2016-10-31,69.47,0.42,165.4047619047619
2016-11-01,68.1,0.42,162.14285714285714
2016-11-02,67.31,0.42,160.26190476190476
2016-11-03,66.52,0.42,158.38095238095238
2016-11-04,65.81,0.42,156.6904761904762
2016-11-07,66.52,0.42,158.38095238095238
2016-11-08,66.37,0.44,150.8409090909091
2016-11-09,66.53,0.44,151.20454545454547
2016-11-10,66.22,0.44,150.5
2016-11-11,65.45,0.44,148.75
2016-11-14,65.44,0.44,148.72727272727272
2016-11-15,65.47,0.44,148.79545454545453
2016-11-16,65.9,0.44,149.77272727272728
2016-11-17,66.6,0.44,151.36363636363635
2016-11-18,66.44,0.44,151.0
2016-11-21,66.9,0.44,152.04545454545456
2016-11-22,66.82,0.44,151.86363636363635
2016-11-23,66.48,0.44,151.0909090909091
2016-11-25,66.95,0.44,152.1590909090909
2016-11-28,66.17,0.44,150.38636363636363
2016-11-29,67.28,0.44,152.9090909090909
2016-11-30,66.7,0.44,151.5909090909091
2016-12-01,63.51,0.44,144.3409090909091
2016-12-02,63.87,0.44,145.1590909090909
2016-12-05,64.31,0.44,146.1590909090909
2016-12-06,64.93,0.44,147.56818181818184
2016-12-07,66.15,0.44,150.3409090909091
2016-12-08,66.31,0.44,150.70454545454547
2016-12-09,64.94,0.44,147.5909090909091
2016-12-12,64.25,0.44,146.02272727272728
2016-12-13,65.14,0.44,148.04545454545453
2016-12-14,66.99,0.44,152.25
2016-12-15,67.58,0.44,153.5909090909091
2016-12-16,67.19,0.44,152.70454545454544
2016-12-19,67.76,0.44,154.0
2016-12-20,68.7,0.44,156.13636363636365
2016-12-21,67.87,0.44,154.25
2016-12-22,67.37,0.44,153.11363636363637
2016-12-23,67.63,0.44,153.70454545454544
2016-12-27,68.09,0.44,154.75
2016-12-28,67.27,0.44,152.88636363636363
2016-12-29,67.04,0.44,152.36363636363637
2016-12-30,66.68,0.44,151.54545454545456
2017-01-03,67.57,0.44,153.5681818181818
2017-01-04,68.33,0.44,155.29545454545453
2017-01-05,69.55,0.44,158.0681818181818
2017-01-06,69.79,0.44,158.61363636363637
2017-01-09,70.0,0.44,159.0909090909091
2017-01-10,70.28,0.44,159.72727272727272
2017-01-11,70.12,0.44,159.36363636363637
2017-01-12,69.93,0.44,158.9318181818182
2017-01-13,70.02,0.44,159.13636363636363
2017-01-17,69.79,0.44,158.61363636363637
2017-01-18,69.6,0.44,158.18181818181816
2017-01-19,68.98,0.44,156.77272727272728
2017-01-20,69.15,0.44,157.15909090909093
2017-01-23,67.97,0.44,154.47727272727272
2017-01-24,67.74,0.44,153.95454545454544
2017-01-25,68.73,0.44,156.20454545454547
2017-01-26,67.78,0.44,154.04545454545456
2017-01-27,67.97,0.44,154.47727272727272
2017-01-30,67.81,0.44,154.11363636363637
2017-01-31,68.59,0.44,155.88636363636365
2017-02-01,68.7,0.44,156.13636363636365
2017-02-02,69.4,0.44,157.72727272727275
2017-02-03,69.55,0.44,158.0681818181818
2017-02-06,69.71,0.44,158.43181818181816
2017-02-07,71.12,0.44,161.63636363636365
2017-02-08,63.55,0.44,144.4318181818182
2017-02-09,63.85,0.44,145.11363636363637
2017-02-10,63.95,0.44,145.3409090909091
2017-02-13,63.6,0.44,144.54545454545456
2017-02-14,63.55,0.44,144.4318181818182
2017-02-15,63.9,0.44,145.22727272727272
2017-02-16,64.24,0.44,146.0
2017-02-17,62.34,0.44,141.6818181818182
2017-02-21,62.64,0.44,142.36363636363637
2017-02-22,63.01,0.44,143.20454545454544
2017-02-23,62.7,0.44,142.5
2017-02-24,62.87,0.44,142.88636363636363
2017-02-27,62.86,0.44,142.86363636363637
2017-02-28,62.6,0.53,118.11320754716981
2017-03-01,63.38,0.53,119.58490566037736
2017-03-02,63.79,0.53,120.35849056603773
2017-03-03,63.36,0.53,119.54716981132074
2017-03-06,63.06,0.53,118.98113207547169
2017-03-07,63.3,0.53,119.43396226415094
2017-03-08,63.55,0.53,119.90566037735847
2017-03-09,64.2,0.53,121.13207547169812
2017-03-10,64.22,0.53,121.1698113207547
2017-03-13,64.59,0.53,121.86792452830188
2017-03-14,63.63,0.53,120.05660377358491
2017-03-15,64.39,0.53,121.49056603773585
2017-03-16,64.63,0.53,121.94339622641508
2017-03-17,65.0,0.53,122.64150943396226
2017-03-20,64.86,0.53,122.37735849056602
2017-03-21,62.95,0.53,118.77358490566037
2017-03-22,63.68,0.53,120.15094339622641
2017-03-23,63.66,0.53,120.1132075471698
2017-03-24,63.63,0.53,120.05660377358491
2017-03-27,63.09,0.53,119.0377358490566
2017-03-28,63.25,0.53,119.33962264150942
2017-03-29,63.44,0.53,119.69811320754717
2017-03-30,60.53,0.53,114.20754716981132
2017-03-31,59.7,0.53,112.64150943396227
2017-04-03,58.1,0.53,109.62264150943396
2017-04-04,59.3,0.53,111.88679245283018
2017-04-05,58.8,0.53,110.94339622641509
2017-04-06,58.75,0.53,110.84905660377358
2017-04-07,58.1,0.53,109.62264150943396
2017-04-10,58.51,0.53,110.39622641509433
2017-04-11,59.01,0.53,111.33962264150942
2017-04-12,58.88,0.53,111.09433962264151
2017-04-13,58.8,0.53,110.94339622641509
2017-04-17,58.82,0.53,110.98113207547169
2017-04-18,58.95,0.53,111.22641509433963
2017-04-19,59.68,0.53,112.60377358490565
2017-04-20,60.2,0.53,113.58490566037736
2017-04-21,60.28,0.53,113.73584905660377
2017-04-24,61.39,0.53,115.83018867924528
2017-04-25,61.8,0.53,116.60377358490565
2017-04-26,62.24,0.53,117.43396226415094
2017-04-27,59.75,0.53,112.73584905660377
2017-04-28,60.94,0.53,114.98113207547169
2017-05-01,61.48,0.53,115.99999999999999
2017-05-02,62.5,0.53,117.92452830188678
2017-05-03,52.8,0.53,99.62264150943395
2017-05-04,52.86,0.53,99.73584905660377
2017-05-05,52.13,0.53,98.35849056603773
2017-05-08,50.17,0.53,94.66037735849056
2017-05-09,50.4,0.47,107.23404255319149
2017-05-10,49.85,0.47,106.06382978723406
2017-05-11,49.85,0.47,106.06382978723406
2017-05-12,49.43,0.47,105.17021276595746
2017-05-15,49.83,0.47,106.02127659574468
2017-05-16,49.15,0.47,104.57446808510639
2017-05-17,47.5,0.47,101.06382978723404
2017-05-18,47.0,0.47,100.0
2017-05-19,47.38,0.47,100.80851063829789
2017-05-22,47.75,0.47,101.59574468085107
2017-05-23,47.41,0.47,100.87234042553192
2017-05-24,47.62,0.47,101.31914893617021
2017-05-25,48.06,0.47,102.25531914893618
2017-05-26,47.39,0.47,100.82978723404256
2017-05-30,47.43,0.47,100.91489361702128
2017-05-31,47.15,0.47,100.31914893617022
2017-06-01,48.3,0.47,102.76595744680851
2017-06-02,48.53,0.47,103.25531914893618
2017-06-05,48.91,0.47,104.06382978723404
2017-06-06,48.45,0.47,103.08510638297874
2017-06-07,48.54,0.47,103.27659574468086
2017-06-08,48.91,0.47,104.06382978723404
2017-06-09,48.13,0.47,102.40425531914894
2017-06-12,49.52,0.47,105.36170212765958
2017-06-13,49.63,0.47,105.59574468085107
2017-06-14,49.25,0.47,104.7872340425532
2017-06-15,49.19,0.47,104.65957446808511
2017-06-16,49.5,0.47,105.31914893617022
2017-06-19,49.49,0.47,105.29787234042554
2017-06-20,48.64,0.47,103.48936170212767
2017-06-21,49.28,0.47,104.85106382978724
2017-06-22,50.02,0.47,106.42553191489363
2017-06-23,51.3,0.47,109.14893617021276
2017-06-26,50.87,0.47,108.23404255319149
2017-06-27,50.0,0.47,106.38297872340426
2017-06-28,50.63,0.47,107.72340425531917
2017-06-29,50.24,0.47,106.89361702127661
2017-06-30,49.81,0.47,105.97872340425533
2017-07-03,50.09,0.47,106.5744680851064
2017-07-05,50.95,0.47,108.40425531914894
2017-07-06,49.36,0.47,105.02127659574468
2017-07-07,49.24,0.47,104.76595744680851
2017-07-10,49.65,0.47,105.63829787234043
2017-07-11,49.83,0.47,106.02127659574468
2017-07-12,50.55,0.47,107.55319148936171
2017-07-13,50.08,0.47,106.55319148936171
2017-07-14,50.62,0.47,107.70212765957447
2017-07-17,51.77,0.47,110.14893617021278
2017-07-18,51.53,0.47,109.63829787234043
2017-07-19,52.1,0.47,110.85106382978725
2017-07-20,52.36,0.47,111.40425531914894
2017-07-21,52.13,0.47,110.91489361702129
2017-07-24,52.37,0.47,111.42553191489361
2017-07-25,53.28,0.47,113.36170212765958
2017-07-26,45.49,0.47,96.7872340425532
2017-07-27,46.01,0.47,97.8936170212766
2017-07-28,46.89,0.47,99.76595744680851
2017-07-31,47.14,0.47,100.29787234042554
2017-08-01,47.53,0.47,101.1276595744681
2017-08-02,47.51,0.47,101.08510638297872
2017-08-03,48.04,0.47,102.2127659574468
2017-08-04,47.87,0.47,101.85106382978724
2017-08-07,47.31,0.47,100.65957446808511
2017-08-08,47.27,0.33,143.24242424242425
2017-08-09,47.4,0.33,143.63636363636363
2017-08-10,46.31,0.33,140.33333333333334
2017-08-11,46.37,0.33,140.5151515151515
2017-08-14,46.82,0.33,141.87878787878788
2017-08-15,46.34,0.33,140.42424242424244
2017-08-16,46.29,0.33,140.27272727272725
2017-08-17,45.4,0.33,137.57575757575756
2017-08-18,45.36,0.33,137.45454545454544
2017-08-21,44.91,0.33,136.09090909090907
2017-08-22,45.81,0.33,138.8181818181818
2017-08-23,45.42,0.33,137.63636363636363
2017-08-24,45.23,0.33,137.06060606060603
2017-08-25,44.98,0.33,136.30303030303028
2017-08-28,45.14,0.33,136.78787878787878
2017-08-29,45.71,0.33,138.5151515151515
2017-08-30,46.47,0.33,140.8181818181818
2017-08-31,47.15,0.33,142.87878787878788
2017-09-01,47.08,0.33,142.66666666666666
2017-09-05,46.17,0.33,139.9090909090909
2017-09-06,46.89,0.33,142.0909090909091
2017-09-07,46.8,0.33,141.8181818181818
2017-09-08,46.0,0.33,139.39393939393938
2017-09-11,46.47,0.33,140.8181818181818
2017-09-12,46.8,0.33,141.8181818181818
2017-09-13,46.68,0.33,141.45454545454544
2017-09-14,46.6,0.33,141.21212121212122
2017-09-15,47.34,0.33,143.45454545454547
2017-09-18,47.57,0.33,144.15151515151516
2017-09-19,47.69,0.33,144.5151515151515
2017-09-20,47.67,0.33,144.45454545454544
2017-09-21,47.52,0.33,144.0
2017-09-22,48.33,0.33,146.45454545454544
2017-09-25,47.92,0.33,145.21212121212122
2017-09-26,47.83,0.33,144.93939393939394
2017-09-27,47.75,0.33,144.6969696969697
2017-09-28,47.68,0.33,144.48484848484847
2017-09-29,48.72,0.33,147.63636363636363
2017-10-02,50.0,0.33,151.5151515151515
2017-10-03,50.5,0.33,153.03030303030303
2017-10-04,50.5,0.33,153.03030303030303
2017-10-05,50.78,0.33,153.87878787878788
2017-10-06,50.63,0.33,153.42424242424244
2017-10-09,50.31,0.33,152.45454545454547
2017-10-10,51.03,0.33,154.63636363636363
2017-10-11,50.52,0.33,153.0909090909091
2017-10-12,50.52,0.33,153.0909090909091
2017-10-13,50.76,0.33,153.8181818181818
2017-10-16,50.73,0.33,153.72727272727272
2017-10-17,50.58,0.33,153.27272727272725
2017-10-18,51.0,0.33,154.54545454545453
2017-10-19,51.65,0.33,156.5151515151515
2017-10-20,51.87,0.33,157.18181818181816
2017-10-23,51.46,0.33,155.93939393939394
2017-10-24,51.91,0.33,157.30303030303028
2017-10-25,54.0,0.33,163.63636363636363
2017-10-26,53.34,0.33,161.63636363636363
2017-10-27,53.0,0.33,160.6060606060606
2017-10-30,52.46,0.33,158.96969696969697
2017-10-31,52.25,0.33,158.33333333333331
2017-11-01,52.69,0.33,159.66666666666666
2017-11-02,52.29,0.33,158.45454545454544
2017-11-03,53.01,0.33,160.63636363636363
2017-11-06,53.74,0.33,162.84848484848484
2017-11-07,53.76,0.33,162.9090909090909
2017-11-08,53.76,0.36,149.33333333333334
2017-11-09,53.85,0.36,149.58333333333334
2017-11-10,54.26,0.36,150.72222222222223
2017-11-13,53.52,0.36,148.66666666666669
2017-11-14,53.75,0.36,149.30555555555557
2017-11-15,54.01,0.36,150.02777777777777
2017-11-16,55.26,0.36,153.5
2017-11-17,55.44,0.36,154.0
2017-11-20,55.38,0.36,153.83333333333334
2017-11-21,55.68,0.36,154.66666666666669
2017-11-22,55.69,0.36,154.69444444444446
2017-11-24,55.79,0.36,154.97222222222223
2017-11-27,55.35,0.36,153.75
2017-11-28,55.36,0.36,153.77777777777777
2017-11-29,55.34,0.36,153.72222222222223
2017-11-30,55.78,0.36,154.94444444444446
2017-12-01,55.79,0.36,154.97222222222223
2017-12-04,56.44,0.36,156.77777777777777
2017-12-05,56.44,0.36,156.77777777777777
2017-12-06,55.77,0.36,154.91666666666669
2017-12-07,56.44,0.36,156.77777777777777
2017-12-08,56.5,0.36,156.94444444444446
2017-12-11,56.55,0.36,157.08333333333334
2017-12-12,57.02,0.36,158.3888888888889
2017-12-13,56.66,0.36,157.38888888888889
2017-12-14,56.76,0.36,157.66666666666666
2017-12-15,57.76,0.36,160.44444444444446
2017-12-18,65.67,0.36,182.41666666666669
2017-12-19,66.82,0.36,185.6111111111111
2017-12-20,66.63,0.36,185.08333333333331
2017-12-21,65.84,0.36,182.8888888888889
2017-12-22,65.45,0.36,181.80555555555557
2017-12-26,65.42,0.36,181.72222222222223
2017-12-27,65.19,0.36,181.08333333333334
2017-12-28,65.43,0.36,181.75000000000003
2017-12-29,65.04,0.36,180.66666666666669
2018-01-02,65.56,0.36,182.11111111111111
2018-01-03,65.94,0.36,183.16666666666666
2018-01-04,65.6,0.36,182.2222222222222
2018-01-05,65.83,0.36,182.86111111111111
2018-01-08,65.88,0.36,183.0
2018-01-09,67.49,0.36,187.47222222222223
2018-01-10,66.33,0.36,184.25
2018-01-11,65.21,0.36,181.13888888888889
2018-01-12,65.52,0.36,182.0
2018-01-16,64.5,0.36,179.16666666666669
2018-01-17,65.4,0.36,181.66666666666669
2018-01-18,65.08,0.36,180.77777777777777
2018-01-19,65.63,0.36,182.30555555555554
2018-01-22,65.65,0.36,182.36111111111114
2018-01-23,66.0,0.36,183.33333333333334
2018-01-24,66.02,0.36,183.38888888888889
2018-01-25,66.87,0.36,185.75000000000003
2018-01-26,67.62,0.36,187.83333333333334
2018-01-29,67.25,0.36,186.80555555555557
2018-01-30,66.56,0.36,184.8888888888889
2018-01-31,66.99,0.36,186.08333333333331
2018-02-01,67.56,0.36,187.66666666666669
2018-02-02,65.72,0.36,182.55555555555557
2018-02-05,62.81,0.36,174.47222222222223
2018-02-06,63.67,0.36,176.86111111111111
2018-02-07,64.48,0.36,179.11111111111114
2018-02-08,62.49,0.36,173.58333333333334
2018-02-09,64.13,0.36,178.13888888888889
2018-02-12,64.93,0.36,180.36111111111114
2018-02-13,64.49,0.36,179.13888888888889
2018-02-14,66.87,0.36,185.75000000000003
2018-02-15,67.4,0.36,187.22222222222226
2018-02-16,66.89,0.36,185.80555555555557
2018-02-20,66.77,0.36,185.47222222222223
2018-02-21,66.32,0.36,184.2222222222222
2018-02-22,66.25,0.36,184.02777777777777
2018-02-23,67.36,0.36,187.11111111111111
2018-02-26,68.6,0.36,190.55555555555554
2018-02-27,68.24,0.36,189.55555555555554
2018-02-28,67.46,0.36,187.38888888888889
2018-03-01,67.92,0.11,617.4545454545455
2018-03-02,69.43,0.11,631.1818181818182
2018-03-05,69.81,0.11,634.6363636363636
2018-03-06,69.94,0.11,635.8181818181818
2018-03-07,69.99,0.11,636.2727272727273
2018-03-08,75.08,0.11,682.5454545454545
2018-03-09,76.07,0.11,691.5454545454545
