date,CTL,CTL_EPS,PE Ratio
2015-09-23,25.15,0.26,96.73076923076923
2015-09-24,25.02,0.26,96.23076923076923
2015-09-25,25.36,0.26,97.53846153846153
2015-09-28,24.61,0.26,94.65384615384615
2015-09-29,24.69,0.26,94.96153846153847
2015-09-30,25.12,0.26,96.61538461538461
2015-10-01,24.6,0.26,94.61538461538461
2015-10-02,24.65,0.26,94.80769230769229
2015-10-05,25.64,0.26,98.61538461538461
2015-10-06,25.62,0.26,98.53846153846153
2015-10-07,26.06,0.26,100.23076923076923
2015-10-08,26.51,0.26,101.96153846153847
2015-10-09,25.72,0.26,98.92307692307692
2015-10-12,25.86,0.26,99.46153846153845
2015-10-13,25.78,0.26,99.15384615384616
2015-10-14,26.18,0.26,100.6923076923077
2015-10-15,26.98,0.26,103.76923076923077
2015-10-16,26.81,0.26,103.11538461538461
2015-10-19,26.92,0.26,103.53846153846155
2015-10-20,27.25,0.26,104.8076923076923
2015-10-21,27.2,0.26,104.61538461538461
2015-10-22,27.91,0.26,107.34615384615384
2015-10-23,28.02,0.26,107.76923076923076
2015-10-26,28.32,0.26,108.92307692307692
2015-10-27,27.64,0.26,106.3076923076923
2015-10-28,28.12,0.26,108.15384615384616
2015-10-29,28.08,0.26,107.99999999999999
2015-10-30,28.21,0.26,108.5
2015-11-02,28.41,0.26,109.26923076923076
2015-11-03,28.49,0.26,109.57692307692307
2015-11-04,28.02,0.26,107.76923076923076
2015-11-05,28.71,0.37,77.5945945945946
2015-11-06,28.57,0.37,77.21621621621622
2015-11-09,28.81,0.37,77.86486486486486
2015-11-10,28.6,0.37,77.2972972972973
2015-11-11,28.43,0.37,76.83783783783784
2015-11-12,28.0,0.37,75.67567567567568
2015-11-13,27.7,0.37,74.86486486486487
2015-11-16,28.48,0.37,76.97297297297297
2015-11-17,28.13,0.37,76.02702702702703
2015-11-18,28.49,0.37,77.0
2015-11-19,28.47,0.37,76.94594594594594
2015-11-20,27.23,0.37,73.5945945945946
2015-11-23,27.31,0.37,73.8108108108108
2015-11-24,27.23,0.37,73.5945945945946
2015-11-25,26.98,0.37,72.91891891891892
2015-11-27,27.06,0.37,73.13513513513513
2015-11-30,26.93,0.37,72.78378378378379
2015-12-01,27.03,0.37,73.05405405405406
2015-12-02,26.47,0.37,71.54054054054053
2015-12-03,26.46,0.37,71.51351351351352
2015-12-04,26.71,0.37,72.1891891891892
2015-12-07,27.13,0.37,73.32432432432432
2015-12-08,26.54,0.37,71.72972972972973
2015-12-09,26.38,0.37,71.29729729729729
2015-12-10,25.99,0.37,70.24324324324324
2015-12-11,24.91,0.37,67.32432432432432
2015-12-14,24.38,0.37,65.89189189189189
2015-12-15,25.34,0.37,68.48648648648648
2015-12-16,26.12,0.37,70.5945945945946
2015-12-17,25.4,0.37,68.64864864864865
2015-12-18,25.11,0.37,67.86486486486487
2015-12-21,25.16,0.37,68.0
2015-12-22,25.18,0.37,68.05405405405405
2015-12-23,26.02,0.37,70.32432432432432
2015-12-24,25.87,0.37,69.91891891891892
2015-12-28,25.84,0.37,69.83783783783784
2015-12-29,25.88,0.37,69.94594594594595
2015-12-30,25.38,0.37,68.5945945945946
2015-12-31,25.16,0.37,68.0
2016-01-04,25.11,0.37,67.86486486486487
2016-01-05,24.99,0.37,67.54054054054053
2016-01-06,24.72,0.37,66.8108108108108
2016-01-07,24.22,0.37,65.45945945945945
2016-01-08,23.97,0.37,64.78378378378378
2016-01-11,24.12,0.37,65.1891891891892
2016-01-12,23.4,0.37,63.24324324324324
2016-01-13,23.02,0.37,62.21621621621622
2016-01-14,23.89,0.37,64.56756756756756
2016-01-15,23.29,0.37,62.945945945945944
2016-01-19,23.22,0.37,62.75675675675676
2016-01-20,22.24,0.37,60.108108108108105
2016-01-21,22.62,0.37,61.13513513513514
2016-01-22,23.8,0.37,64.32432432432432
2016-01-25,23.76,0.37,64.21621621621622
2016-01-26,24.56,0.37,66.37837837837837
2016-01-27,24.63,0.37,66.56756756756756
2016-01-28,24.82,0.37,67.08108108108108
2016-01-29,25.42,0.37,68.70270270270271
2016-02-01,25.9,0.37,70.0
2016-02-02,25.21,0.37,68.13513513513514
2016-02-03,26.08,0.37,70.48648648648648
2016-02-04,26.54,0.37,71.72972972972973
2016-02-05,26.61,0.37,71.91891891891892
2016-02-08,25.63,0.37,69.27027027027027
2016-02-09,24.81,0.37,67.05405405405405
2016-02-10,24.59,0.37,66.45945945945947
2016-02-11,27.29,0.37,73.75675675675676
2016-02-12,28.61,0.37,77.32432432432432
2016-02-16,28.92,0.37,78.16216216216216
2016-02-17,29.73,0.37,80.35135135135135
2016-02-18,30.32,0.37,81.94594594594595
2016-02-19,29.73,0.37,80.35135135135135
2016-02-22,29.99,0.37,81.05405405405405
2016-02-23,29.25,0.37,79.05405405405405
2016-02-24,30.01,0.37,81.10810810810811
2016-02-25,30.41,0.67,45.38805970149254
2016-02-26,30.17,0.67,45.02985074626866
2016-02-29,30.59,0.67,45.656716417910445
2016-03-01,31.12,0.67,46.44776119402985
2016-03-02,31.15,0.67,46.492537313432834
2016-03-03,31.37,0.67,46.82089552238806
2016-03-04,31.59,0.67,47.14925373134328
2016-03-07,31.77,0.67,47.41791044776119
2016-03-08,31.51,0.67,47.02985074626866
2016-03-09,31.53,0.67,47.059701492537314
2016-03-10,31.71,0.67,47.32835820895522
2016-03-11,31.87,0.67,47.56716417910447
2016-03-14,31.95,0.67,47.6865671641791
2016-03-15,31.32,0.67,46.74626865671642
2016-03-16,32.17,0.67,48.014925373134325
2016-03-17,31.3,0.67,46.71641791044776
2016-03-18,31.7,0.67,47.31343283582089
2016-03-21,31.7,0.67,47.31343283582089
2016-03-22,31.62,0.67,47.19402985074627
2016-03-23,31.02,0.67,46.298507462686565
2016-03-24,31.16,0.67,46.50746268656716
2016-03-28,31.08,0.67,46.38805970149253
2016-03-29,31.59,0.67,47.14925373134328
2016-03-30,31.87,0.67,47.56716417910447
2016-03-31,31.96,0.67,47.701492537313435
2016-04-01,32.18,0.67,48.02985074626865
2016-04-04,32.23,0.67,48.10447761194029
2016-04-05,32.1,0.67,47.91044776119403
2016-04-06,32.49,0.67,48.492537313432834
2016-04-07,31.87,0.67,47.56716417910447
2016-04-08,31.88,0.67,47.5820895522388
2016-04-11,32.08,0.67,47.88059701492537
2016-04-12,32.0,0.67,47.76119402985074
2016-04-13,32.19,0.67,48.04477611940298
2016-04-14,32.09,0.67,47.8955223880597
2016-04-15,32.26,0.67,48.14925373134328
2016-04-18,32.22,0.67,48.089552238805965
2016-04-19,32.71,0.67,48.82089552238806
2016-04-20,32.8,0.67,48.95522388059701
2016-04-21,31.39,0.67,46.850746268656714
2016-04-22,31.39,0.67,46.850746268656714
2016-04-25,31.18,0.67,46.537313432835816
2016-04-26,31.42,0.67,46.8955223880597
2016-04-27,31.58,0.67,47.13432835820895
2016-04-28,31.36,0.67,46.805970149253724
2016-04-29,30.95,0.67,46.19402985074626
2016-05-02,31.48,0.67,46.98507462686567
2016-05-03,30.58,0.67,45.64179104477611
2016-05-04,30.96,0.67,46.208955223880594
2016-05-05,28.2,0.44,64.0909090909091
2016-05-06,28.54,0.44,64.86363636363636
2016-05-09,28.21,0.44,64.11363636363636
2016-05-10,28.73,0.44,65.29545454545455
2016-05-11,28.31,0.44,64.3409090909091
2016-05-12,28.46,0.44,64.68181818181819
2016-05-13,27.88,0.44,63.36363636363636
2016-05-16,27.82,0.44,63.22727272727273
2016-05-17,27.45,0.44,62.38636363636363
2016-05-18,26.88,0.44,61.090909090909086
2016-05-19,26.92,0.44,61.18181818181819
2016-05-20,27.06,0.44,61.5
2016-05-23,26.91,0.44,61.15909090909091
2016-05-24,27.2,0.44,61.81818181818181
2016-05-25,27.18,0.44,61.77272727272727
2016-05-26,26.63,0.44,60.52272727272727
2016-05-27,26.81,0.44,60.93181818181818
2016-05-31,27.12,0.44,61.63636363636364
2016-06-01,26.9,0.44,61.13636363636363
2016-06-02,27.12,0.44,61.63636363636364
2016-06-03,27.35,0.44,62.159090909090914
2016-06-06,27.15,0.44,61.70454545454545
2016-06-07,27.29,0.44,62.02272727272727
2016-06-08,27.04,0.44,61.45454545454545
2016-06-09,27.0,0.44,61.36363636363637
2016-06-10,26.96,0.44,61.27272727272727
2016-06-13,26.89,0.44,61.11363636363637
2016-06-14,26.68,0.44,60.63636363636363
2016-06-15,27.23,0.44,61.88636363636364
2016-06-16,27.24,0.44,61.90909090909091
2016-06-17,27.46,0.44,62.409090909090914
2016-06-20,27.57,0.44,62.65909090909091
2016-06-21,28.08,0.44,63.81818181818181
2016-06-22,27.92,0.44,63.45454545454546
2016-06-23,28.52,0.44,64.81818181818181
2016-06-24,27.93,0.44,63.47727272727273
2016-06-27,26.82,0.44,60.95454545454545
2016-06-28,27.84,0.44,63.27272727272727
2016-06-29,28.45,0.44,64.6590909090909
2016-06-30,29.01,0.44,65.93181818181819
2016-07-01,29.37,0.44,66.75
2016-07-05,28.93,0.44,65.75
2016-07-06,29.5,0.44,67.04545454545455
2016-07-07,29.38,0.44,66.77272727272727
2016-07-08,30.22,0.44,68.68181818181817
2016-07-11,30.33,0.44,68.93181818181817
2016-07-12,30.74,0.44,69.86363636363636
2016-07-13,30.88,0.44,70.18181818181817
2016-07-14,31.3,0.44,71.13636363636364
2016-07-15,31.32,0.44,71.18181818181819
2016-07-18,30.92,0.44,70.27272727272728
2016-07-19,30.49,0.44,69.29545454545455
2016-07-20,30.55,0.44,69.43181818181819
2016-07-21,30.64,0.44,69.63636363636364
2016-07-22,30.9,0.44,70.22727272727272
2016-07-25,30.88,0.44,70.18181818181817
2016-07-26,30.63,0.44,69.61363636363636
2016-07-27,30.71,0.44,69.79545454545455
2016-07-28,30.83,0.44,70.06818181818181
2016-07-29,31.44,0.44,71.45454545454545
2016-08-01,31.02,0.44,70.5
2016-08-02,30.59,0.44,69.52272727272727
2016-08-03,30.51,0.44,69.3409090909091
2016-08-04,30.25,0.36,84.02777777777779
2016-08-05,29.88,0.36,83.0
2016-08-08,30.28,0.36,84.11111111111111
2016-08-09,30.15,0.36,83.75
2016-08-10,30.34,0.36,84.27777777777779
2016-08-11,30.42,0.36,84.50000000000001
2016-08-12,29.96,0.36,83.22222222222223
2016-08-15,30.02,0.36,83.38888888888889
2016-08-16,29.42,0.36,81.72222222222223
2016-08-17,29.25,0.36,81.25
2016-08-18,29.13,0.36,80.91666666666667
2016-08-19,28.84,0.36,80.11111111111111
2016-08-22,28.93,0.36,80.36111111111111
2016-08-23,29.1,0.36,80.83333333333334
2016-08-24,29.05,0.36,80.69444444444444
2016-08-25,29.15,0.36,80.97222222222221
2016-08-26,28.76,0.36,79.8888888888889
2016-08-29,28.75,0.36,79.86111111111111
2016-08-30,28.57,0.36,79.36111111111111
2016-08-31,27.8,0.36,77.22222222222223
2016-09-01,27.74,0.36,77.05555555555556
2016-09-02,27.94,0.36,77.61111111111111
2016-09-06,28.17,0.36,78.25000000000001
2016-09-07,28.4,0.36,78.88888888888889
2016-09-08,28.35,0.36,78.75
2016-09-09,27.86,0.36,77.38888888888889
2016-09-12,28.04,0.36,77.88888888888889
2016-09-13,27.44,0.36,76.22222222222223
2016-09-14,27.43,0.36,76.19444444444444
2016-09-15,26.98,0.36,74.94444444444444
2016-09-16,26.89,0.36,74.69444444444444
2016-09-19,27.04,0.36,75.11111111111111
2016-09-20,26.75,0.36,74.30555555555556
2016-09-21,26.92,0.36,74.77777777777779
2016-09-22,27.61,0.36,76.69444444444444
2016-09-23,27.42,0.36,76.16666666666667
2016-09-26,27.31,0.36,75.86111111111111
2016-09-27,27.35,0.36,75.97222222222223
2016-09-28,27.55,0.36,76.52777777777779
2016-09-29,27.52,0.36,76.44444444444444
2016-09-30,27.43,0.36,76.19444444444444
2016-10-03,27.52,0.36,76.44444444444444
2016-10-04,27.08,0.36,75.22222222222221
2016-10-05,27.03,0.36,75.08333333333334
2016-10-06,26.97,0.36,74.91666666666667
2016-10-07,27.76,0.36,77.11111111111111
2016-10-10,27.84,0.36,77.33333333333334
2016-10-11,27.64,0.36,76.77777777777779
2016-10-12,27.57,0.36,76.58333333333334
2016-10-13,27.39,0.36,76.08333333333334
2016-10-14,27.34,0.36,75.94444444444444
2016-10-17,27.37,0.36,76.02777777777779
2016-10-18,27.9,0.36,77.5
2016-10-19,28.18,0.36,78.27777777777779
2016-10-20,27.97,0.36,77.69444444444444
2016-10-21,28.21,0.36,78.36111111111111
2016-10-24,28.32,0.36,78.66666666666667
2016-10-25,28.45,0.36,79.02777777777779
2016-10-26,28.25,0.36,78.47222222222223
2016-10-27,31.0,0.36,86.11111111111111
2016-10-28,30.39,0.36,84.41666666666667
2016-10-31,26.58,0.36,73.83333333333333
2016-11-01,24.97,0.36,69.36111111111111
2016-11-02,24.18,0.36,67.16666666666667
2016-11-03,23.0,0.36,63.88888888888889
2016-11-04,23.05,0.28,82.32142857142857
2016-11-07,23.32,0.28,83.28571428571428
2016-11-08,24.16,0.28,86.28571428571428
2016-11-09,24.29,0.28,86.74999999999999
2016-11-10,23.81,0.28,85.03571428571428
2016-11-11,23.8,0.28,85.0
2016-11-14,24.31,0.28,86.82142857142856
2016-11-15,24.72,0.28,88.28571428571428
2016-11-16,24.52,0.28,87.57142857142856
2016-11-17,24.26,0.28,86.64285714285714
2016-11-18,24.79,0.28,88.53571428571428
2016-11-21,25.54,0.28,91.21428571428571
2016-11-22,25.24,0.28,90.14285714285712
2016-11-23,24.4,0.28,87.14285714285712
2016-11-25,24.66,0.28,88.07142857142857
2016-11-28,24.64,0.28,88.0
2016-11-29,24.21,0.28,86.46428571428571
2016-11-30,23.52,0.28,83.99999999999999
2016-12-01,23.74,0.28,84.78571428571428
2016-12-02,23.92,0.28,85.42857142857143
2016-12-05,24.19,0.28,86.39285714285714
2016-12-06,24.01,0.28,85.75
2016-12-07,24.28,0.28,86.71428571428571
2016-12-08,24.13,0.28,86.17857142857142
2016-12-09,24.12,0.28,86.14285714285714
2016-12-12,23.93,0.28,85.46428571428571
2016-12-13,24.43,0.28,87.24999999999999
2016-12-14,23.87,0.28,85.25
2016-12-15,23.97,0.28,85.60714285714285
2016-12-16,24.17,0.28,86.32142857142857
2016-12-19,24.19,0.28,86.39285714285714
2016-12-20,24.13,0.28,86.17857142857142
2016-12-21,23.77,0.28,84.89285714285714
2016-12-22,23.87,0.28,85.25
2016-12-23,24.06,0.28,85.92857142857142
2016-12-27,24.14,0.28,86.21428571428571
2016-12-28,24.03,0.28,85.82142857142857
2016-12-29,24.03,0.28,85.82142857142857
2016-12-30,23.78,0.28,84.92857142857143
2017-01-03,25.35,0.28,90.53571428571428
2017-01-04,25.48,0.28,90.99999999999999
2017-01-05,25.5,0.28,91.07142857142857
2017-01-06,25.38,0.28,90.64285714285712
2017-01-09,25.23,0.28,90.10714285714285
2017-01-10,25.2,0.28,89.99999999999999
2017-01-11,25.24,0.28,90.14285714285712
2017-01-12,25.18,0.28,89.92857142857142
2017-01-13,25.26,0.28,90.21428571428571
2017-01-17,25.47,0.28,90.96428571428571
2017-01-18,25.47,0.28,90.96428571428571
2017-01-19,25.5,0.28,91.07142857142857
2017-01-20,25.56,0.28,91.28571428571428
2017-01-23,25.81,0.28,92.17857142857142
2017-01-24,25.57,0.28,91.32142857142857
2017-01-25,25.69,0.28,91.75
2017-01-26,26.06,0.28,93.07142857142856
2017-01-27,25.96,0.28,92.71428571428571
2017-01-30,25.81,0.28,92.17857142857142
2017-01-31,25.86,0.28,92.35714285714285
2017-02-01,25.51,0.28,91.10714285714285
2017-02-02,25.26,0.28,90.21428571428571
2017-02-03,25.42,0.28,90.78571428571428
2017-02-06,25.05,0.28,89.46428571428571
2017-02-07,24.88,0.28,88.85714285714285
2017-02-08,24.43,0.28,87.24999999999999
2017-02-09,24.42,0.28,87.21428571428571
2017-02-10,24.49,0.28,87.4642857142857
2017-02-13,24.62,0.28,87.92857142857143
2017-02-14,24.54,0.28,87.64285714285712
2017-02-15,24.4,0.28,87.14285714285712
2017-02-16,24.28,0.28,86.71428571428571
2017-02-17,24.28,0.28,86.71428571428571
2017-02-21,24.67,0.28,88.10714285714286
2017-02-22,24.83,0.28,88.67857142857142
2017-02-23,24.71,0.08,308.875
2017-02-24,24.58,0.08,307.25
2017-02-27,24.61,0.08,307.625
2017-02-28,24.26,0.08,303.25
2017-03-01,24.04,0.08,300.5
2017-03-02,23.53,0.08,294.125
2017-03-03,23.48,0.08,293.5
2017-03-06,23.1,0.08,288.75
2017-03-07,22.5,0.08,281.25
2017-03-08,22.45,0.08,280.625
2017-03-09,22.73,0.08,284.125
2017-03-10,23.14,0.08,289.25
2017-03-13,23.46,0.08,293.25
2017-03-14,23.34,0.08,291.75
2017-03-15,23.77,0.08,297.125
2017-03-16,23.37,0.08,292.125
2017-03-17,23.65,0.08,295.625
2017-03-20,23.64,0.08,295.5
2017-03-21,23.36,0.08,292.0
2017-03-22,22.81,0.08,285.125
2017-03-23,22.64,0.08,283.0
2017-03-24,22.76,0.08,284.5
2017-03-27,22.61,0.08,282.625
2017-03-28,22.52,0.08,281.5
2017-03-29,23.09,0.08,288.625
2017-03-30,23.41,0.08,292.625
2017-03-31,23.57,0.08,294.625
2017-04-03,23.6,0.08,295.0
2017-04-04,23.96,0.08,299.5
2017-04-05,24.21,0.08,302.625
2017-04-06,24.46,0.08,305.75
2017-04-07,24.54,0.08,306.75
2017-04-10,24.87,0.08,310.875
2017-04-11,24.9,0.08,311.25
2017-04-12,25.14,0.08,314.25
2017-04-13,25.12,0.08,314.0
2017-04-17,25.3,0.08,316.25
2017-04-18,25.06,0.08,313.25
2017-04-19,25.29,0.08,316.125
2017-04-20,25.49,0.08,318.625
2017-04-21,25.32,0.08,316.5
2017-04-24,25.45,0.08,318.125
2017-04-25,25.93,0.08,324.125
2017-04-26,25.87,0.08,323.375
2017-04-27,25.79,0.08,322.375
2017-04-28,25.67,0.08,320.875
2017-05-01,25.38,0.08,317.25
2017-05-02,25.95,0.08,324.375
2017-05-03,25.42,0.08,317.75
2017-05-04,23.74,0.08,296.75
2017-05-05,23.6,0.3,78.66666666666667
2017-05-08,24.8,0.3,82.66666666666667
2017-05-09,25.03,0.3,83.43333333333334
2017-05-10,25.11,0.3,83.7
2017-05-11,24.44,0.3,81.46666666666667
2017-05-12,24.63,0.3,82.1
2017-05-15,24.81,0.3,82.7
2017-05-16,24.77,0.3,82.56666666666666
2017-05-17,24.55,0.3,81.83333333333334
2017-05-18,24.59,0.3,81.96666666666667
2017-05-19,24.87,0.3,82.9
2017-05-22,24.95,0.3,83.16666666666667
2017-05-23,25.19,0.3,83.96666666666667
2017-05-24,24.96,0.3,83.2
2017-05-25,24.93,0.3,83.10000000000001
2017-05-26,24.8,0.3,82.66666666666667
2017-05-30,24.98,0.3,83.26666666666667
2017-05-31,24.95,0.3,83.16666666666667
2017-06-01,25.87,0.3,86.23333333333333
2017-06-02,25.87,0.3,86.23333333333333
2017-06-05,25.85,0.3,86.16666666666667
2017-06-06,25.84,0.3,86.13333333333334
2017-06-07,25.79,0.3,85.96666666666667
2017-06-08,25.98,0.3,86.60000000000001
2017-06-09,26.11,0.3,87.03333333333333
2017-06-12,26.6,0.3,88.66666666666667
2017-06-13,27.24,0.3,90.8
2017-06-14,27.31,0.3,91.03333333333333
2017-06-15,26.95,0.3,89.83333333333333
2017-06-16,25.72,0.3,85.73333333333333
2017-06-19,25.36,0.3,84.53333333333333
2017-06-20,24.7,0.3,82.33333333333333
2017-06-21,24.44,0.3,81.46666666666667
2017-06-22,24.35,0.3,81.16666666666667
2017-06-23,24.41,0.3,81.36666666666667
2017-06-26,24.55,0.3,81.83333333333334
2017-06-27,24.56,0.3,81.86666666666666
2017-06-28,24.86,0.3,82.86666666666667
2017-06-29,24.18,0.3,80.60000000000001
2017-06-30,23.88,0.3,79.6
2017-07-03,23.97,0.3,79.9
2017-07-05,23.74,0.3,79.13333333333333
2017-07-06,23.9,0.3,79.66666666666667
2017-07-07,23.6,0.3,78.66666666666667
2017-07-10,23.47,0.3,78.23333333333333
2017-07-11,23.25,0.3,77.5
2017-07-12,22.5,0.3,75.0
2017-07-13,22.78,0.3,75.93333333333334
2017-07-14,22.99,0.3,76.63333333333333
2017-07-17,22.88,0.3,76.26666666666667
2017-07-18,22.33,0.3,74.43333333333334
2017-07-19,22.68,0.3,75.60000000000001
2017-07-20,23.22,0.3,77.4
2017-07-21,23.37,0.3,77.9
2017-07-24,22.76,0.3,75.86666666666667
2017-07-25,22.96,0.3,76.53333333333335
2017-07-26,22.86,0.3,76.2
2017-07-27,23.6,0.3,78.66666666666667
2017-07-28,23.28,0.3,77.60000000000001
2017-07-31,23.27,0.3,77.56666666666666
2017-08-01,23.36,0.3,77.86666666666667
2017-08-02,23.74,0.3,79.13333333333333
2017-08-03,22.44,0.3,74.80000000000001
2017-08-04,22.47,0.3,74.9
2017-08-07,22.34,0.03,744.6666666666667
2017-08-08,21.87,0.03,729.0000000000001
2017-08-09,21.82,0.03,727.3333333333334
2017-08-10,21.68,0.03,722.6666666666666
2017-08-11,21.66,0.03,722.0
2017-08-14,21.96,0.03,732.0
2017-08-15,20.54,0.03,684.6666666666666
2017-08-16,20.89,0.03,696.3333333333334
2017-08-17,19.38,0.03,646.0
2017-08-18,19.16,0.03,638.6666666666667
2017-08-21,19.2,0.03,640.0
2017-08-22,19.9,0.03,663.3333333333333
2017-08-23,20.38,0.03,679.3333333333334
2017-08-24,20.06,0.03,668.6666666666666
2017-08-25,20.23,0.03,674.3333333333334
2017-08-28,20.74,0.03,691.3333333333333
2017-08-29,20.63,0.03,687.6666666666666
2017-08-30,20.41,0.03,680.3333333333334
2017-08-31,19.72,0.03,657.3333333333334
2017-09-01,20.04,0.03,668.0
2017-09-05,19.52,0.03,650.6666666666666
2017-09-06,19.0,0.03,633.3333333333334
2017-09-07,18.66,0.03,622.0
2017-09-08,18.54,0.03,618.0
2017-09-11,18.34,0.03,611.3333333333334
2017-09-12,19.11,0.03,637.0
2017-09-13,18.75,0.03,625.0
2017-09-14,18.7,0.03,623.3333333333334
2017-09-15,18.98,0.03,632.6666666666667
2017-09-18,18.32,0.03,610.6666666666667
2017-09-19,18.53,0.03,617.6666666666667
2017-09-20,18.67,0.03,622.3333333333334
2017-09-21,18.49,0.03,616.3333333333333
2017-09-22,18.54,0.03,618.0
2017-09-25,19.34,0.03,644.6666666666667
2017-09-26,19.36,0.03,645.3333333333334
2017-09-27,19.31,0.03,643.6666666666666
2017-09-28,19.21,0.03,640.3333333333334
2017-09-29,18.9,0.03,630.0
2017-10-02,19.32,0.03,644.0
2017-10-03,20.18,0.03,672.6666666666666
2017-10-04,20.09,0.03,669.6666666666667
2017-10-05,20.02,0.03,667.3333333333334
2017-10-06,20.0,0.03,666.6666666666667
2017-10-09,20.1,0.03,670.0000000000001
2017-10-10,20.32,0.03,677.3333333333334
2017-10-11,20.27,0.03,675.6666666666666
2017-10-12,20.35,0.03,678.3333333333334
2017-10-13,20.25,0.03,675.0
2017-10-16,19.76,0.03,658.6666666666667
2017-10-17,19.02,0.03,634.0
2017-10-18,18.65,0.03,621.6666666666666
2017-10-19,18.49,0.03,616.3333333333333
2017-10-20,19.04,0.03,634.6666666666666
2017-10-23,18.8,0.03,626.6666666666667
2017-10-24,18.74,0.03,624.6666666666666
2017-10-25,18.53,0.03,617.6666666666667
2017-10-26,18.51,0.03,617.0000000000001
2017-10-27,17.48,0.03,582.6666666666667
2017-10-30,18.4,0.03,613.3333333333333
2017-10-31,18.99,0.03,633.0
2017-11-01,17.85,0.03,595.0000000000001
2017-11-02,17.46,0.03,582.0
2017-11-03,16.37,0.03,545.6666666666667
2017-11-06,16.67,0.03,555.6666666666667
2017-11-07,16.22,0.03,540.6666666666666
2017-11-08,16.26,0.03,542.0000000000001
2017-11-09,15.48,0.17,91.05882352941175
2017-11-10,15.48,0.17,91.05882352941175
2017-11-13,15.33,0.17,90.17647058823529
2017-11-14,14.4,0.17,84.70588235294117
2017-11-15,14.78,0.17,86.94117647058823
2017-11-16,14.75,0.17,86.76470588235294
2017-11-17,14.8,0.17,87.05882352941177
2017-11-20,14.8,0.17,87.05882352941177
2017-11-21,14.53,0.17,85.4705882352941
2017-11-22,14.34,0.17,84.35294117647058
2017-11-24,13.84,0.17,81.41176470588235
2017-11-27,13.62,0.17,80.11764705882352
2017-11-28,13.69,0.17,80.52941176470587
2017-11-29,14.54,0.17,85.52941176470587
2017-11-30,14.59,0.17,85.8235294117647
2017-12-01,14.3,0.17,84.11764705882352
2017-12-04,14.81,0.17,87.11764705882352
2017-12-05,14.39,0.17,84.6470588235294
2017-12-06,13.84,0.17,81.41176470588235
2017-12-07,14.1,0.17,82.94117647058823
2017-12-08,14.67,0.17,86.29411764705881
2017-12-11,15.87,0.17,93.35294117647058
2017-12-12,15.7,0.17,92.35294117647058
2017-12-13,16.75,0.17,98.52941176470587
2017-12-14,16.47,0.17,96.88235294117646
2017-12-15,16.99,0.17,99.94117647058822
2017-12-18,17.75,0.17,104.41176470588235
2017-12-19,17.4,0.17,102.35294117647057
2017-12-20,17.15,0.17,100.88235294117645
2017-12-21,17.47,0.17,102.76470588235293
2017-12-22,17.24,0.17,101.41176470588233
2017-12-26,17.36,0.17,102.11764705882352
2017-12-27,17.07,0.17,100.41176470588235
2017-12-28,17.12,0.17,100.70588235294117
2017-12-29,16.68,0.17,98.11764705882352
2018-01-02,17.41,0.17,102.41176470588235
2018-01-03,17.08,0.17,100.4705882352941
2018-01-04,16.97,0.17,99.8235294117647
2018-01-05,17.0,0.17,99.99999999999999
2018-01-08,17.23,0.17,101.35294117647058
2018-01-09,16.54,0.17,97.29411764705881
2018-01-10,17.48,0.17,102.8235294117647
2018-01-11,17.47,0.17,102.76470588235293
2018-01-12,17.36,0.17,102.11764705882352
2018-01-16,17.34,0.17,101.99999999999999
2018-01-17,17.43,0.17,102.52941176470587
2018-01-18,17.34,0.17,101.99999999999999
2018-01-19,17.31,0.17,101.8235294117647
2018-01-22,17.67,0.17,103.94117647058823
2018-01-23,17.33,0.17,101.94117647058822
2018-01-24,17.39,0.17,102.29411764705883
2018-01-25,17.78,0.17,104.58823529411765
2018-01-26,18.22,0.17,107.17647058823528
2018-01-29,18.03,0.17,106.05882352941177
2018-01-30,17.81,0.17,104.76470588235293
2018-01-31,17.81,0.17,104.76470588235293
2018-02-01,17.95,0.17,105.58823529411764
2018-02-02,17.73,0.17,104.29411764705881
2018-02-05,16.8,0.17,98.82352941176471
2018-02-06,17.07,0.17,100.41176470588235
2018-02-07,17.06,0.17,100.35294117647058
2018-02-08,16.2,0.17,95.29411764705881
2018-02-09,15.98,0.17,94.0
2018-02-12,16.76,0.17,98.58823529411765
2018-02-13,17.21,0.17,101.23529411764706
2018-02-14,17.58,0.17,103.41176470588233
2018-02-15,19.13,0.17,112.52941176470587
2018-02-16,18.93,0.17,111.35294117647058
2018-02-20,18.47,0.17,108.64705882352939
2018-02-21,17.9,0.17,105.29411764705881
2018-02-22,17.98,0.17,105.76470588235294
2018-02-23,18.21,0.17,107.11764705882352
2018-02-26,18.41,0.17,108.29411764705881
2018-02-27,18.08,0.17,106.35294117647057
2018-02-28,17.67,0.17,103.94117647058823
2018-03-01,17.4,0.02,869.9999999999999
2018-03-02,17.35,0.02,867.5
2018-03-05,17.84,0.02,892.0
2018-03-06,18.06,0.02,902.9999999999999
2018-03-07,17.88,0.02,893.9999999999999
2018-03-08,17.82,0.02,891.0
2018-03-09,17.94,0.02,897.0
2018-03-12,18.02,0.02,901.0
2018-03-13,17.7,0.02,885.0
2018-03-14,17.33,0.02,866.4999999999999
2018-03-15,16.97,0.02,848.4999999999999
2018-03-16,17.13,0.02,856.4999999999999
2018-03-19,16.68,0.02,834.0
