date,JNPR,dcf,Deviation
2016-08-26,23.28,27.701101389603707,-0.15960020244043283
2016-08-29,23.18,27.751101389603704,-0.16471783679606167
2016-08-30,23.23,27.601101389603706,-0.15836691905527123
2016-08-31,23.08,27.831101389603706,-0.17071194284026714
2016-09-01,23.31,27.931101389603704,-0.16544644355928395
2016-09-02,23.41,27.961101389603705,-0.16276545498654293
2016-09-06,23.44,27.931101389603704,-0.1607921337207041
2016-09-07,23.41,28.001101389603704,-0.1639614572914012
2016-09-08,23.48,27.681101389603704,-0.15176785527694092
2016-09-09,23.16,27.911101389603704,-0.17022264092284756
2016-09-12,23.39,27.131101389603707,-0.13788977217995468
2016-09-13,22.61,27.181101389603704,-0.1681720443952308
2016-09-14,22.66,27.531101389603705,-0.17693085796571617
2016-09-15,23.01,26.991101389603706,-0.14749681134305714
2016-09-16,22.47,27.271101389603707,-0.17605087968445543
2016-09-19,22.75,26.971101389603707,-0.15650459833393282
2016-09-20,22.45,28.151101389603706,-0.20251788058669495
2016-09-21,23.63,28.381101389603707,-0.16740370024343332
2016-09-22,23.86,28.311101389603706,-0.1572210606839275
2016-09-23,23.79,28.181101389603704,-0.15581723825824734
2016-09-26,23.66,28.561101389603706,-0.17160057389760597
2016-09-27,24.04,28.451101389603707,-0.15504149836587922
2016-09-28,23.93,28.231101389603705,-0.15235329752978088
2016-09-29,23.71,28.581101389603706,-0.1704308495044755
2016-09-30,24.06,28.424215003866976,-0.15353862906234161
2016-10-03,24.07,28.604215003866976,-0.1585156244719178
2016-10-04,24.25,29.194215003866976,-0.169355983821181
2016-10-05,24.84,28.874215003866976,-0.13971687207173233
2016-10-06,24.52,29.164215003866975,-0.15924361424612954
2016-10-07,24.81,28.924215003866976,-0.1422411983632722
2016-10-10,24.57,28.294215003866977,-0.13162460960157363
2016-10-11,23.94,27.834215003866976,-0.13990748448720236
2016-10-12,23.48,27.564215003866977,-0.1481709166502294
2016-10-13,23.21,27.104215003866976,-0.14367562400576384
2016-10-14,22.75,26.784215003866976,-0.15061912411039624
2016-10-17,22.43,27.204215003866977,-0.17549541507403688
2016-10-18,22.85,27.304215003866975,-0.1631328717282714
2016-10-19,22.95,27.104215003866976,-0.15326822795916772
2016-10-20,22.75,27.484215003866975,-0.1722521455752286
2016-10-21,23.13,28.014215003866976,-0.17434773750372012
2016-10-24,23.66,28.074215003866975,-0.15723378207579286
2016-10-25,23.72,30.504215003866975,-0.22240254348479216
2016-10-26,26.15,30.544215003866977,-0.14386406733028367
2016-10-27,26.19,30.554215003866975,-0.14283512122025177
2016-10-28,26.2,30.694215003866976,-0.14641895885921108
2016-10-31,26.34,30.204215003866977,-0.12793628317677685
2016-11-01,25.85,29.504215003866975,-0.12385399860284485
2016-11-02,25.15,29.264215003866976,-0.14058859953439118
2016-11-03,24.91,29.254215003866975,-0.1484987719989319
2016-11-04,24.9,29.844215003866974,-0.16566745023202467
2016-11-07,25.49,29.844215003866974,-0.14589812475559472
2016-11-08,25.49,29.634215003866977,-0.1398456143793989
2016-11-09,25.28,29.544215003866977,-0.14433333237348978
2016-11-10,25.19,29.764215003866976,-0.15368169472209137
2016-11-11,25.41,30.314215003866977,-0.1617793831455434
2016-11-14,25.96,30.454215003866977,-0.14757284018965244
2016-11-15,26.1,30.594215003866974,-0.1468975426661192
2016-11-16,26.24,30.594215003866974,-0.14232151415934757
2016-11-17,26.24,30.704215003866977,-0.14539420738503628
2016-11-18,26.35,30.714215003866975,-0.1420910481780997
2016-11-21,26.36,30.694215003866976,-0.14120625021102295
2016-11-22,26.34,30.744215003866977,-0.1432534544568147
2016-11-23,26.39,30.864215003866978,-0.1449644840572295
2016-11-25,26.51,30.834215003866976,-0.14024080078979362
2016-11-28,26.48,31.134215003866977,-0.14948875387700977
2016-11-29,26.78,31.894215003866975,-0.16034929855608315
2016-11-30,27.54,31.334215003866976,-0.12108856096757903
2016-12-01,26.98,31.184215003866974,-0.13481868962696775
2016-12-02,26.83,31.284215003866976,-0.14237899219515027
2016-12-05,26.93,31.284215003866976,-0.13918249197970156
2016-12-06,26.93,32.104215003866976,-0.16116933565401736
2016-12-07,27.75,33.01421500386697,-0.15945298118553997
2016-12-08,28.66,32.81421500386698,-0.12659803086489885
2016-12-09,28.46,32.364215003866974,-0.12063370001096851
2016-12-12,28.01,32.964215003866975,-0.150290701698366
2016-12-13,28.61,32.714215003866975,-0.1254566249986997
2016-12-14,28.36,32.924215003866976,-0.13862790664351166
2016-12-15,28.57,32.684215003866974,-0.12587773649696676
2016-12-16,28.33,32.894215003866975,-0.1387543373000516
2016-12-19,28.54,32.854215003866976,-0.13131389696448958
2016-12-20,28.5,32.81421500386698,-0.13147396649161258
2016-12-21,28.46,32.614215003866974,-0.1273743673847253
2016-12-22,28.26,32.81421500386698,-0.13878786993168313
2016-12-23,28.46,33.034215003866976,-0.1384690086727206
2016-12-27,28.68,32.784215003866976,-0.12518875328821732
2016-12-28,28.43,32.72421500386697,-0.13122438546988924
2016-12-29,28.37,32.614215003866974,-0.1301339003058558
2016-12-30,28.26,33.327178958225886,-0.15204344071778064
2017-01-03,28.6,33.62717895822589,-0.14949749321734696
2017-01-04,28.9,33.56717895822589,-0.1390399522114789
2017-01-05,28.84,33.58717895822589,-0.14133901999123544
2017-01-06,28.86,33.11717895822589,-0.12854896135917593
2017-01-09,28.39,33.12717895822589,-0.14299976959099292
2017-01-10,28.4,32.577178958225886,-0.12822408482890235
2017-01-11,27.85,32.52717895822589,-0.14379294817520794
2017-01-12,27.8,32.59717895822589,-0.14716546374683515
2017-01-13,27.87,32.13717895822589,-0.13278013492636243
2017-01-17,27.41,32.06717895822589,-0.14523195084584217
2017-01-18,27.34,32.147178958225886,-0.14953657253946429
2017-01-19,27.42,32.15717895822589,-0.14731326290716518
2017-01-20,27.43,32.22717895822589,-0.14885506933275727
2017-01-23,27.5,32.56717895822589,-0.15559158392950123
2017-01-24,27.84,32.86717895822589,-0.1529543793404181
2017-01-25,28.14,32.44717895822589,-0.13274432775099387
2017-01-26,27.72,31.39717895822589,-0.11711813227291523
2017-01-27,26.67,31.17717895822589,-0.14456660637144336
2017-01-30,26.45,31.50717895822589,-0.16050878325003337
2017-01-31,26.78,31.53717895822589,-0.15084351598242962
2017-02-01,26.81,31.96717895822589,-0.16132730901795234
2017-02-02,27.24,32.077178958225886,-0.15079814108732403
2017-02-03,27.35,32.00717895822589,-0.14550419967671002
2017-02-06,27.28,31.92717895822589,-0.14555557709330802
2017-02-07,27.2,31.96717895822589,-0.14912729598240593
2017-02-08,27.24,32.12717895822589,-0.152119766400298
2017-02-09,27.4,32.36717895822589,-0.15346345026351205
2017-02-10,27.64,32.65717895822589,-0.15363173177461897
2017-02-13,27.93,32.60717895822589,-0.1434401597334738
2017-02-14,27.88,32.68717895822589,-0.14706619266133225
2017-02-15,27.96,32.81717895822589,-0.1480072057506453
2017-02-16,28.09,33.11717895822589,-0.15179973404640512
2017-02-17,28.39,33.41717895822589,-0.15043696430839537
2017-02-21,28.69,33.25717895822589,-0.13732911513519208
2017-02-22,28.53,33.15717895822589,-0.13955285412114182
2017-02-23,28.43,33.147178958225886,-0.1423101182809785
2017-02-24,28.42,33.05717895822589,-0.14027751624195928
2017-02-27,28.33,32.72717895822589,-0.13435863090548095
2017-02-28,28.0,32.97717895822589,-0.15092797854330642
2017-03-01,28.25,32.98717895822589,-0.1436066710713556
2017-03-02,28.26,33.01717895822589,-0.14408193274915415
2017-03-03,28.29,32.88717895822589,-0.13978635759744973
2017-03-06,28.16,32.87717895822589,-0.14347882353956187
2017-03-07,28.15,32.42717895822589,-0.13190105015721343
2017-03-08,27.7,32.53717895822589,-0.1486662062631885
2017-03-09,27.81,32.73717895822589,-0.15050713332731547
2017-03-10,28.01,32.69717895822589,-0.14335117302365008
2017-03-13,27.97,32.86717895822589,-0.14899906573820032
2017-03-14,28.14,33.02717895822589,-0.14797445959303368
2017-03-15,28.3,33.24717895822589,-0.14879996177846766
2017-03-16,28.52,33.40717895822589,-0.14629127961798505
2017-03-17,28.68,32.90717895822589,-0.12845765246519902
2017-03-20,28.18,32.53717895822589,-0.13391385171468062
2017-03-21,27.81,32.73717895822589,-0.15050713332731547
2017-03-22,28.01,32.56717895822589,-0.13993164603146646
2017-03-23,27.84,32.54717895822589,-0.14462632734675807
2017-03-24,27.82,32.47717895822589,-0.1433985065087161
2017-03-27,27.75,32.51717895822589,-0.14660493655830908
2017-03-28,27.79,32.37717895822589,-0.1416793897993529
2017-03-29,27.65,32.42717895822589,-0.1473202144528224
2017-03-30,27.7,32.55717895822589,-0.14918918388040114
2017-03-31,27.83,33.49835051546392,-0.16921282475825872
2017-04-03,27.72,33.73835051546392,-0.17838306922282465
2017-04-04,27.96,33.59835051546392,-0.1678162894594728
2017-04-05,27.82,33.588350515463915,-0.17173664163139524
2017-04-06,27.81,33.64835051546392,-0.17351074944314915
2017-04-07,27.87,33.658350515463916,-0.17197368340449504
2017-04-10,27.88,33.56835051546392,-0.1694557649725288
2017-04-11,27.79,33.408350515463916,-0.1681720416835102
2017-04-12,27.63,33.338350515463915,-0.1712247434922166
2017-04-13,27.56,33.48835051546392,-0.17702724751182908
2017-04-17,27.71,33.478350515463916,-0.17230091765720257
2017-04-18,27.7,33.50835051546392,-0.1733403890705809
2017-04-19,27.73,33.57835051546392,-0.1741702741702742
2017-04-20,27.8,33.558350515463914,-0.17159217980068553
2017-04-21,27.78,34.048350515463916,-0.1841014445800241
2017-04-24,28.27,33.558350515463914,-0.15758672384767558
2017-04-25,27.78,35.23835051546392,-0.21165435970650537
2017-04-26,29.46,35.768350515463915,-0.17636682778359025
2017-04-27,29.99,35.84835051546392,-0.16342036470929955
2017-04-28,30.07,36.378350515463914,-0.17340947090996672
2017-05-01,30.6,36.66835051546392,-0.16549286864989332
2017-05-02,30.89,36.07835051546392,-0.14380786375585775
2017-05-03,30.3,36.27835051546392,-0.16479113384484234
2017-05-04,30.5,36.32835051546392,-0.16043531932403476
2017-05-05,30.55,36.268350515463915,-0.15766778566413586
2017-05-08,30.49,36.45835051546392,-0.16370325127387286
2017-05-09,30.68,36.628350515463914,-0.1623974443772076
2017-05-10,30.85,36.338350515463915,-0.1510346627629211
2017-05-11,30.56,36.368350515463916,-0.15970893464068958
2017-05-12,30.59,36.38835051546392,-0.15934634115937185
2017-05-15,30.61,36.368350515463916,-0.15833411287144994
2017-05-16,30.59,35.53835051546392,-0.13923973520692035
2017-05-17,29.76,35.368350515463916,-0.15856975046127197
2017-05-18,29.59,35.308350515463914,-0.16195462070536149
2017-05-19,29.53,35.408350515463916,-0.1660159377629482
2017-05-22,29.63,35.228350515463916,-0.15891605577747536
2017-05-23,29.45,35.118350515463916,-0.16140708297127826
2017-05-24,29.34,35.21835051546392,-0.16691157960060654
2017-05-25,29.44,35.09835051546392,-0.1612141434672526
2017-05-26,29.32,35.07835051546392,-0.16415682125433495
2017-05-30,29.3,35.10835051546392,-0.16544071225748858
2017-05-31,29.33,35.85835051546392,-0.18205942051485524
2017-06-01,30.08,35.808350515463914,-0.15997247661519942
2017-06-02,30.03,35.93835051546392,-0.16440238438104193
2017-06-05,30.16,35.838350515463915,-0.15844341142357432
2017-06-06,30.06,34.96835051546392,-0.1403655146185211
2017-06-07,29.19,35.268350515463915,-0.17234575551807485
2017-06-08,29.49,34.38835051546392,-0.14244214805421407
2017-06-09,28.61,34.63835051546392,-0.1740368818305198
2017-06-12,28.86,34.978350515463916,-0.17491821155943288
2017-06-13,29.2,34.48835051546392,-0.1533372990132632
2017-06-14,28.71,34.63835051546392,-0.17114990833115074
2017-06-15,28.86,34.448350515463915,-0.1622240377795534
2017-06-16,28.67,34.96835051546392,-0.18011574531314023
2017-06-19,29.19,34.548350515463916,-0.155097144596397
2017-06-20,28.77,34.63835051546392,-0.16941772423152934
2017-06-21,28.86,34.13835051546392,-0.15461644853265377
2017-06-22,28.36,34.06835051546392,-0.16755582319351947
2017-06-23,28.29,33.88835051546392,-0.16519985276088556
2017-06-26,28.11,33.71835051546392,-0.16632932601171624
2017-06-27,27.94,33.948350515463915,-0.17698505006088683
2017-06-28,28.17,33.59835051546392,-0.16156598262064903
2017-06-29,27.82,33.658350515463916,-0.17345919886304462
2017-06-30,27.88,33.91260061919505,-0.17788670019545783
2017-07-03,27.74,34.352600619195044,-0.19249199478365409
2017-07-05,28.18,33.962600619195044,-0.17026377585251296
2017-07-06,27.79,34.62260061919505,-0.19734510109003767
2017-07-07,28.45,35.37260061919505,-0.1957051643932134
2017-07-10,29.2,35.282600619195044,-0.17239660661198208
2017-07-11,29.11,35.342600619195046,-0.17634810427079994
2017-07-12,29.17,35.26260061919505,-0.17277797190824784
2017-07-13,29.09,35.18260061919505,-0.17317084331369825
2017-07-14,29.01,35.30260061919505,-0.17824750893206365
2017-07-17,29.13,35.032600619195044,-0.16848879371978154
2017-07-18,28.86,35.54260061919505,-0.1880166477065851
2017-07-19,29.37,35.39260061919504,-0.17016552934312235
2017-07-20,29.22,35.602600619195044,-0.1792734381250195
2017-07-21,29.43,35.632600619195046,-0.17407094939496914
2017-07-24,29.46,36.132600619195046,-0.18466981354368106
2017-07-25,29.96,34.23260061919505,-0.12481086864312885
2017-07-26,28.06,33.98260061919505,-0.17428332473912167
2017-07-27,27.81,33.94260061919505,-0.18067562612532917
2017-07-28,27.77,34.12260061919505,-0.18616988459025918
2017-07-31,27.95,34.44260061919505,-0.18850494743351887
2017-08-01,28.27,34.39260061919504,-0.17802086812178797
2017-08-02,28.22,34.51260061919505,-0.18232762835308514
2017-08-03,28.34,34.312600619195045,-0.17406435278630183
2017-08-04,28.14,34.462600619195044,-0.1834626669373718
2017-08-07,28.29,34.422600619195045,-0.1781562261096371
2017-08-08,28.25,34.50260061919504,-0.18122114005854084
2017-08-09,28.33,33.61260061919505,-0.15716131813312695
2017-08-10,27.44,33.58260061919505,-0.1829102126082539
2017-08-11,27.41,34.092600619195046,-0.1960132256801953
2017-08-14,27.92,33.702600619195046,-0.17157728225582713
2017-08-15,27.53,33.922600619195045,-0.18844665510632463
2017-08-16,27.75,33.33260061919505,-0.16748170006213758
2017-08-17,27.16,33.33260061919505,-0.1851820891418976
2017-08-18,27.16,33.312600619195045,-0.18469289412516943
2017-08-21,27.14,33.742600619195045,-0.19567551101674852
2017-08-22,27.57,33.50260061919504,-0.17707880909388296
2017-08-23,27.33,33.61260061919505,-0.18691206581639108
2017-08-24,27.44,33.712600619195044,-0.18606101291466648
2017-08-25,27.54,33.702600619195046,-0.18285237655177233
2017-08-28,27.53,33.602600619195044,-0.18071817381081356
2017-08-29,27.43,33.812600619195045,-0.18876396675539098
2017-08-30,27.64,33.90260061919505,-0.18472331044861723
2017-08-31,27.73,33.852600619195044,-0.18086056926815297
2017-09-01,27.68,33.342600619195046,-0.1698308024580163
2017-09-05,27.17,33.672600619195045,-0.19311251580278121
2017-09-06,27.5,33.19260061919505,-0.17150209724462073
2017-09-07,27.02,32.79260061919505,-0.17603363289876062
2017-09-08,26.62,33.15260061919505,-0.19704640049905264
2017-09-11,26.98,33.702600619195046,-0.1994683049879018
2017-09-12,27.53,33.772600619195046,-0.18484216509068574
2017-09-13,27.6,33.73260061919505,-0.1818004098891023
2017-09-14,27.56,33.97260061919505,-0.1887580138793329
2017-09-15,27.8,33.882600619195046,-0.17951988655053686
2017-09-18,27.71,33.79260061919505,-0.17999800275034106
2017-09-19,27.62,33.86260061919505,-0.18435089169307406
2017-09-20,27.69,33.882600619195046,-0.18276639059655986
2017-09-21,27.71,34.16260061919505,-0.1888790812831006
2017-09-22,27.99,34.032600619195044,-0.17755330210606657
2017-09-25,27.86,34.01260061919505,-0.18089180207298883
2017-09-26,27.84,34.282600619195044,-0.18792625130042762
2017-09-27,28.11,33.882600619195046,-0.17037064787538103
2017-09-28,27.71,34.00260061919504,-0.18506233360405855
2017-09-29,27.83,34.495653298835705,-0.19323168751411024
2017-10-02,28.38,34.6556532988357,-0.18108599034970552
2017-10-03,28.54,34.80565329883571,-0.18001826441928337
2017-10-04,28.69,34.565653298835706,-0.16998531021641694
2017-10-05,28.45,34.5456532988357,-0.17645210661108401
2017-10-06,28.43,33.4356532988357,-0.1497100491531299
2017-10-09,27.32,33.425653298835705,-0.18266369378780034
2017-10-10,27.31,32.9756532988357,-0.17181322375911035
2017-10-11,26.86,31.585653298835705,-0.14961391661352463
2017-10-12,25.47,31.935653298835707,-0.20245877666361778
2017-10-13,25.82,32.1556532988357,-0.19703077527164115
2017-10-16,26.04,32.2256532988357,-0.19194811169457926
2017-10-17,26.11,32.19565329883571,-0.18902096013860925
2017-10-18,26.08,31.935653298835707,-0.18335786789898523
2017-10-19,25.82,32.145653298835704,-0.19678098435363933
2017-10-20,26.03,31.875653298835704,-0.1833892859867824
2017-10-23,25.76,32.27565329883571,-0.20187517936533128
2017-10-24,26.16,30.675653298835705,-0.14720642637485726
2017-10-25,24.56,30.975653298835706,-0.20711922479700706
2017-10-26,24.86,31.315653298835706,-0.2061478084851489
2017-10-27,25.2,31.035653298835705,-0.18803062537931592
2017-10-30,24.92,30.945653298835705,-0.19471727549737694
2017-10-31,24.83,30.975653298835706,-0.19840270161684392
2017-11-01,24.86,30.515653298835705,-0.1853361369475086
2017-11-02,24.4,30.665653298835704,-0.2043215332077597
2017-11-03,24.55,30.855653298835705,-0.20435974042635618
2017-11-06,24.74,30.615653298835706,-0.19191663955311233
2017-11-07,24.5,30.905653298835706,-0.20726477569969448
2017-11-08,24.79,31.465653298835704,-0.21215683130541318
2017-11-09,25.35,31.115653298835706,-0.18529751708769182
2017-11-10,25.0,31.475653298835706,-0.20573531031602899
2017-11-13,25.36,32.5456532988357,-0.22078688151860715
2017-11-14,26.43,32.065653298835706,-0.17575357802051506
2017-11-15,25.95,32.30565329883571,-0.19673501848250086
2017-11-16,26.19,32.41565329883571,-0.19205700534375214
2017-11-17,26.3,33.0856532988357,-0.20509352611376397
2017-11-20,26.97,33.09565329883571,-0.18508936033153356
2017-11-21,26.98,33.12565329883571,-0.18552549721492473
2017-11-22,27.01,33.455653298835706,-0.19266260447109607
2017-11-24,27.34,33.495653298835705,-0.18377468992520507
2017-11-27,27.38,34.30565329883571,-0.20188081650876932
2017-11-28,28.19,35.7256532988357,-0.21093115459084655
2017-11-29,29.61,33.87565329883571,-0.12592091615786838
2017-11-30,27.76,34.495653298835705,-0.19526092868816736
2017-12-01,28.38,34.075653298835704,-0.16714729572126252
2017-12-04,27.96,33.7256532988357,-0.17095749777617342
2017-12-05,27.61,34.075653298835704,-0.1897440745195228
2017-12-06,27.96,34.535653298835705,-0.1904018795282899
2017-12-07,28.42,34.495653298835705,-0.17612808333277075
2017-12-08,28.38,34.5056532988357,-0.1775260779961061
2017-12-11,28.39,35.035653298835705,-0.18968258539813077
2017-12-12,28.92,35.2256532988357,-0.17900741954569
2017-12-13,29.11,34.91565329883571,-0.16627651927765308
2017-12-14,28.8,34.51565329883571,-0.16559597610248655
2017-12-15,28.4,34.715653298835704,-0.18192523253040782
2017-12-18,28.6,34.55565329883571,-0.17234960795941234
2017-12-19,28.44,34.6156532988357,-0.17840637718206576
2017-12-20,28.5,34.7956532988357,-0.18093217692355734
2017-12-21,28.68,34.9756532988357,-0.18000102085427738
2017-12-22,28.86,34.9756532988357,-0.1748545837466683
2017-12-26,28.86,34.995653298835705,-0.17532615397809526
2017-12-27,28.88,34.98565329883571,-0.1745187733578466
2017-12-28,28.87,34.6156532988357,-0.1659842513799662
2017-12-29,28.5,33.92254034357106,-0.15985065648536334
2018-01-02,28.7,34.03254034357106,-0.1566894592568493
2018-01-03,28.81,34.012540343571054,-0.15295947585856884
2018-01-04,28.79,33.73254034357106,-0.1465214387422511
2018-01-05,28.51,34.002540343571056,-0.1615332351075217
2018-01-08,28.78,33.85254034357106,-0.14984223612436764
2018-01-09,28.63,33.62254034357105,-0.1484878980753659
2018-01-10,28.4,33.98254034357106,-0.1642767223147632
2018-01-11,28.76,34.112540343571055,-0.1569082891412339
2018-01-12,28.89,33.832540343571054,-0.14608836029985695
2018-01-16,28.61,33.892540343571056,-0.15586144591174267
2018-01-17,28.67,32.88254034357106,-0.1281087257722976
2018-01-18,27.66,33.072540343571056,-0.16365662532552316
2018-01-19,27.85,33.582540343571054,-0.17070002105032756
2018-01-22,28.36,33.35254034357106,-0.1496899574107975
2018-01-23,28.13,33.19254034357105,-0.15252042450410397
2018-01-24,27.97,32.892540343571056,-0.1496552194556533
2018-01-25,27.67,33.41254034357106,-0.17186781623074
2018-01-26,28.19,33.70254034357106,-0.16356453511738334
2018-01-29,28.48,33.542540343571055,-0.1509289484850055
2018-01-30,28.32,31.372540343571057,-0.09729975035944427
2018-01-31,26.15,31.772540343571055,-0.17696225365589113
2018-02-01,26.55,31.482540343571056,-0.15667542357579523
2018-02-02,26.26,30.422540343571058,-0.13682421969244563
2018-02-05,25.2,30.762540343571057,-0.1808218788645507
2018-02-06,25.54,30.612540343571055,-0.16570138533558
2018-02-07,25.39,29.88254034357106,-0.15033997417617762
2018-02-08,24.66,30.662540343571056,-0.19576135167905595
2018-02-09,25.44,31.022540343571055,-0.17995110270613124
2018-02-12,25.8,31.412540343571056,-0.1786719661060372
2018-02-13,26.19,31.392540343571056,-0.16572536935949156
2018-02-14,26.17,32.13254034357106,-0.1855608140476206
2018-02-15,26.91,31.572540343571056,-0.14767707295116228
2018-02-16,26.35,31.452540343571055,-0.16222983224355103
2018-02-20,26.23,31.112540343571055,-0.15693158738096935
2018-02-21,25.89,31.252540343571056,-0.17158734248859808
2018-02-22,26.03,31.342540343571056,-0.16949935408349104
2018-02-23,26.12,31.412540343571056,-0.1684849517321586
2018-02-26,26.19,31.322540343571056,-0.16386092211146297
2018-02-27,26.1,30.88254034357106,-0.1548622713793899
2018-02-28,25.66,30.392540343571056,-0.15571387880289944
2018-03-01,25.17,30.822540343571056,-0.18338982707342155
2018-03-02,25.6,31.062540343571058,-0.17585620117195677
2018-03-05,25.84,31.162540343571056,-0.17079930855730496
2018-03-06,25.94,31.092540343571056,-0.16571628714269515
2018-03-07,25.87,31.262540343571057,-0.17249207147940548
2018-03-08,26.04,31.652540343571058,-0.1773172163324016
2018-03-09,26.43,31.562540343571058,-0.1626149317419091
2018-03-12,26.34,31.63254034357106,-0.16731316189237722
2018-03-13,26.41,31.422540343571058,-0.15952053171909142
2018-03-14,26.2,31.452540343571055,-0.16699892238258218
2018-03-15,26.23,31.512540343571057,-0.16763295773610198
2018-03-16,26.29,30.482540343571056,-0.1375390730666346
2018-03-19,25.26,30.642540343571056,-0.17565581323287172
2018-03-20,25.42,30.522540343571055,-0.16717285934051684
2018-03-21,25.3,30.012540343571057,-0.15701904236108832
2018-03-22,24.79,29.342540343571056,-0.15515154074137683
2018-03-23,24.12,29.822540343571056,-0.19121578101244385
2018-03-26,24.6,29.47254034357106,-0.16532474930122265
2018-03-27,24.25,29.272540343571055,-0.1715785608157553
2018-03-28,24.05,29.552540343571057,-0.1861951723811146
2018-03-29,24.33,31.319584026622294,-0.22316975923693638
2018-04-02,24.07,31.349584026622296,-0.23220671829139483
2018-04-03,24.1,31.399584026622296,-0.23247390858532735
2018-04-04,24.15,31.599584026622296,-0.2357494332946315
2018-04-05,24.35,31.339584026622298,-0.22302733886591464
2018-04-06,24.09,31.349584026622296,-0.23156875129371424
2018-04-09,24.1,31.909584026622298,-0.24474101637008894
2018-04-10,24.66,31.939584026622295,-0.22791730852081893
2018-04-11,24.69,32.099584026622296,-0.2308311540883844
2018-04-12,24.85,32.099584026622296,-0.22584666582002244
2018-04-13,24.85,32.239584026622296,-0.22920841722151997
2018-04-16,24.99,32.6595840266223,-0.23483410016399708
2018-04-17,25.41,31.629584026622297,-0.19663818599028482
2018-04-18,24.38,31.689584026622295,-0.23066203773711713
2018-04-19,24.44,31.599584026622296,-0.22657209729692718
2018-04-20,24.35,31.579584026622296,-0.22893221204331238
2018-04-23,24.33,31.539584026622297,-0.2285884309868117
2018-04-24,24.29,31.539584026622297,-0.22985667853142844
2018-04-25,24.29,31.729584026622295,-0.2344683756452719
2018-04-26,24.48,31.869584026622295,-0.23186948472403646
2018-04-27,24.62,31.839584026622298,-0.2267486918354752
2018-04-30,24.59,31.989584026622296,-0.23131229279081067
2018-05-01,24.74,32.169584026622296,-0.23095057805142472
2018-05-02,24.92,32.4095840266223,-0.231091643153152
2018-05-03,25.16,32.9095840266223,-0.23548106899051813
2018-05-04,25.66,33.179584026622294,-0.2266328601524602
2018-05-07,25.93,33.179584026622294,-0.21849532594517906
2018-05-08,25.93,33.419584026622296,-0.22410763762517316
2018-05-09,26.17,33.5895840266223,-0.2208894287211688
2018-05-10,26.34,33.7695840266223,-0.22000815943617114
2018-05-11,26.52,33.999584026622294,-0.21999045696458064
2018-05-14,26.75,34.0795840266223,-0.21507257896389154
2018-05-15,26.83,34.109584026622294,-0.21341755504671733
2018-05-16,26.86,33.96958402662229,-0.20929264312010543
2018-05-17,26.72,33.9095840266223,-0.21202218290197195
2018-05-18,26.66,34.21958402662229,-0.22091396612948466
2018-05-21,26.97,34.4495840266223,-0.21711681687773499
2018-05-22,27.2,34.459584026622295,-0.21066952000969574
2018-05-23,27.21,34.2595840266223,-0.2057696912240451
2018-05-24,27.01,34.4795840266223,-0.21663788115468263
2018-05-25,27.23,34.3695840266223,-0.20772971884361635
2018-05-29,27.12,34.249584026622294,-0.20816556548775744
2018-05-30,27.0,33.889584026622295,-0.20329503074484812
2018-05-31,26.64,34.0495840266223,-0.21761158729072805
2018-06-01,26.8,34.209584026622295,-0.21659380660273653
2018-06-04,26.96,34.5595840266223,-0.21989801789188512
2018-06-05,27.31,34.679584026622294,-0.21250497182910055
2018-06-06,27.43,34.679584026622294,-0.20904472271227492
2018-06-07,27.43,35.169584026622296,-0.2200647019527916
2018-06-08,27.92,35.029584026622295,-0.20295941913609505
2018-06-11,27.78,35.1195840266223,-0.20898835308124797
2018-06-12,27.87,35.169584026622296,-0.20755389148466286
2018-06-13,27.92,35.069584026622294,-0.2038685152693812
2018-06-14,27.82,34.53958402662229,-0.1945473350646898
2018-06-15,27.29,34.319584026622294,-0.2048271919953728
2018-06-18,27.07,34.069584026622294,-0.20544964743780714
2018-06-19,26.82,34.1895840266223,-0.21555056127280892
2018-06-20,26.94,34.169584026622296,-0.21157951530781183
2018-06-21,26.92,33.959584026622295,-0.2072929992635857
2018-06-22,26.71,33.569584026622294,-0.20433926202905328
2018-06-25,26.32,33.819584026622294,-0.2217526986943047
2018-06-26,26.57,33.989584026622296,-0.21828993319867984
2018-06-27,26.74,34.5095840266223,-0.22514278991680925
2018-06-28,27.26,34.669584026622296,-0.21372001524254158
2018-06-29,27.42,35.29035874439462,-0.22301724959496794
2018-07-02,27.75,34.77035874439462,-0.20190642253659186
2018-07-03,27.23,35.35035874439462,-0.22971078746639972
2018-07-05,27.81,35.50035874439462,-0.21662763466042156
2018-07-06,27.96,35.98035874439462,-0.22290936011426266
2018-07-09,28.44,35.84035874439462,-0.2064811570992443
2018-07-10,28.3,35.67035874439462,-0.20662418332287802
2018-07-11,28.13,36.05035874439462,-0.2197026332123848
2018-07-12,28.51,35.400358744394616,-0.19464092988847614
2018-07-13,27.86,35.400358744394616,-0.21300232573458244
2018-07-16,27.86,35.470358744394616,-0.21455544893797507
2018-07-17,27.93,35.81035874439462,-0.22005807874315497
2018-07-18,28.27,35.60035874439462,-0.2059068785521383
2018-07-19,28.06,35.510358744394615,-0.20980803933924408
2018-07-20,27.97,35.62035874439462,-0.21477489318095422
2018-07-23,28.08,35.49035874439462,-0.20879920650464034
2018-07-24,27.95,35.74035874439462,-0.21797091629967003
2018-07-25,28.2,35.79035874439462,-0.21207830853563037
2018-07-26,28.25,33.720358744394616,-0.16222718108845635
