date,UPS,dcf,Deviation
2016-02-17,98.3,100.47324503311258,-0.0216300870186521
2016-02-18,97.46,100.38324503311259,-0.02912084613471433
2016-02-19,97.37,101.03324503311258,-0.03625781822519891
2016-02-22,98.02,99.98324503311258,-0.019635740292910042
2016-02-23,96.97,99.88324503311259,-0.029166503672831356
2016-02-24,96.87,100.73324503311258,-0.03835124175581428
2016-02-25,97.72,100.45324503311258,-0.027209126317538246
2016-02-26,97.44,99.56324503311258,-0.021325590908637393
2016-02-29,96.55,101.37324503311258,-0.04757907307334508
2016-03-01,98.36,101.78324503311258,-0.033632696933556305
2016-03-02,98.77,102.63324503311259,-0.03764126362628595
2016-03-03,99.62,103.41324503311259,-0.03668045647245666
2016-03-04,100.4,104.31324503311258,-0.03751436389377372
2016-03-07,101.3,103.63324503311259,-0.022514445363233326
2016-03-08,100.62,102.57324503311258,-0.019042441647254438
2016-03-09,99.56,102.88324503311259,-0.032301129615837976
2016-03-10,99.87,103.83324503311259,-0.0381693265181946
2016-03-11,100.82,104.30324503311259,-0.03339536590646619
2016-03-14,101.29,104.43324503311258,-0.030098126627358446
2016-03-15,101.42,104.68324503311258,-0.03117256283066483
2016-03-16,101.67,106.76324503311258,-0.04770597813444988
2016-03-17,103.75,108.00324503311258,-0.03938071519803488
2016-03-18,104.99,108.16324503311259,-0.029337553918072135
2016-03-21,105.15,107.87324503311258,-0.025244860597979146
2016-03-22,104.86,107.89324503311258,-0.028113391456357384
2016-03-23,104.88,108.44324503311259,-0.03285815572952078
2016-03-24,105.43,108.07324503311258,-0.024457903825342853
2016-03-28,105.06,109.11324503311258,-0.03714714040337208
2016-03-29,106.1,108.74324503311259,-0.024307211287539876
2016-03-30,105.73,108.48324503311258,-0.025379449446522373
2016-03-31,105.47,109.29787472035794,-0.035022407619102136
2016-04-01,104.95,109.22787472035795,-0.03916467963246595
2016-04-04,104.88,108.26787472035794,-0.03129159715297258
2016-04-05,103.92,109.01787472035794,-0.046761824457085654
2016-04-06,104.67,108.33787472035795,-0.03385588585548194
2016-04-07,103.99,108.65787472035794,-0.0429593780696631
2016-04-08,104.31,108.20787472035794,-0.03602209848803728
2016-04-11,103.86,109.57787472035794,-0.05218092370334726
2016-04-12,105.23,109.88787472035794,-0.042387522119353704
2016-04-13,105.54,109.42787472035795,-0.035529107462731746
2016-04-14,105.08,109.88787472035794,-0.043752549884079506
2016-04-15,105.54,110.52787472035794,-0.045127753817555516
2016-04-18,106.18,111.18787472035794,-0.045039755755319044
2016-04-19,106.84,110.51787472035794,-0.03327855091010401
2016-04-20,106.17,109.33787472035795,-0.028973260441179094
2016-04-21,104.99,109.86787472035795,-0.044397643376404616
2016-04-22,105.52,109.41787472035794,-0.03562374731112117
2016-04-25,105.07,110.57787472035794,-0.049809916624703576
2016-04-26,106.23,110.80787472035794,-0.041313622627552116
2016-04-27,106.46,109.25787472035795,-0.0256079914378623
2016-04-28,104.91,109.41787472035794,-0.04119870479918242
2016-04-29,105.07,109.10787472035794,-0.03700809616819101
2016-05-02,104.76,108.72787472035795,-0.036493628984867854
2016-05-03,104.38,107.45787472035794,-0.02864261673113877
2016-05-04,103.11,106.48787472035794,-0.03172074500715116
2016-05-05,102.14,106.45787472035794,-0.040559467598804355
2016-05-06,102.11,107.03787472035795,-0.04603860767258583
2016-05-09,102.69,107.99787472035794,-0.04914795531024829
2016-05-10,103.65,106.79787472035794,-0.029475068943089044
2016-05-11,102.45,106.13787472035794,-0.03474607655442885
2016-05-12,101.79,105.00787472035795,-0.030644127680208078
2016-05-13,100.66,105.99787472035794,-0.05035831835723359
2016-05-16,101.65,105.43787472035794,-0.03592518087455887
2016-05-17,101.09,105.64787472035795,-0.043142133549040174
2016-05-18,101.3,105.63787472035794,-0.041063631125115574
2016-05-19,101.29,105.85787472035794,-0.04315101481514505
2016-05-20,101.51,105.43787472035794,-0.037252976985503894
2016-05-23,101.09,106.32787472035794,-0.04926153874638739
2016-05-24,101.98,106.64787472035795,-0.04376903649132813
2016-05-25,102.3,106.79787472035794,-0.04211576992646415
2016-05-26,102.45,107.32787472035794,-0.04544834911775908
2016-05-27,102.98,107.43787472035794,-0.04149258100982556
2016-05-31,103.09,107.23787472035794,-0.03867919549109178
2016-06-01,102.89,107.39787472035795,-0.04197359335178208
2016-06-02,103.05,107.46787472035794,-0.0411087939707907
2016-06-03,103.12,107.45787472035794,-0.04036814176389181
2016-06-06,103.11,108.21787472035794,-0.0471999171445292
2016-06-07,103.87,109.03787472035795,-0.047395226049770756
2016-06-08,104.69,109.31787472035793,-0.04233410805137161
2016-06-09,104.97,108.86787472035795,-0.03580371831791673
2016-06-10,104.52,107.98787472035794,-0.03211355653899328
2016-06-13,103.64,108.07787472035794,-0.04106182446537321
2016-06-14,103.73,108.23787472035794,-0.04164784953515044
2016-06-15,103.89,108.55787472035794,-0.04299895085807692
2016-06-16,104.21,109.36787472035795,-0.04716078403778157
2016-06-17,105.02,110.44787472035794,-0.04914422060271184
2016-06-20,106.1,111.01787472035794,-0.04429804419104166
2016-06-21,106.67,110.29787472035794,-0.0328916103737793
2016-06-22,105.95,111.56787472035793,-0.05035387412764647
2016-06-23,107.22,108.75787472035795,-0.014140352818701074
2016-06-24,104.41,108.11787472035795,-0.03429474293633872
2016-06-27,103.77,109.03787472035795,-0.04831233856921835
2016-06-28,104.69,110.68787472035794,-0.05418727873772067
2016-06-29,106.34,112.06787472035793,-0.05111076421008831
2016-06-30,107.72,111.78937219730942,-0.03640213839046291
2016-07-01,108.36,111.87937219730942,-0.03145684613873856
2016-07-05,108.45,111.14937219730942,-0.02428598690164041
2016-07-06,107.72,111.27937219730941,-0.031985911917244536
2016-07-07,107.85,112.94937219730942,-0.045147415148102055
2016-07-08,109.52,113.43937219730941,-0.03455036925356303
2016-07-11,110.01,113.71937219730941,-0.03261864821829508
2016-07-12,110.29,114.21937219730941,-0.03440197684261104
2016-07-13,110.79,114.92937219730942,-0.036016660651404075
2016-07-14,111.5,114.45937219730942,-0.025855219546442543
2016-07-15,111.03,114.32937219730941,-0.028858482591991863
2016-07-18,110.9,114.06937219730942,-0.027784602792651936
2016-07-19,110.64,114.01937219730942,-0.029638579236004325
2016-07-20,110.59,113.31937219730942,-0.024085662886987103
2016-07-21,109.89,113.78937219730942,-0.034268333869950096
2016-07-22,110.36,113.52937219730941,-0.027916759654067147
2016-07-25,110.1,113.79937219730942,-0.03250784363638959
2016-07-26,110.37,112.22937219730942,-0.016567607578170107
2016-07-27,108.8,112.15937219730942,-0.02995177426100115
2016-07-28,108.73,111.52937219730941,-0.025099865104207475
2016-07-29,108.1,111.43937219730941,-0.029965820261414255
2016-08-01,108.01,110.88937219730941,-0.025966169167105035
2016-08-02,107.46,111.71937219730941,-0.03812563670503688
2016-08-03,108.29,111.26937219730942,-0.026776211085528745
2016-08-04,107.84,112.21937219730941,-0.0390250997805387
2016-08-05,108.79,112.38937219730941,-0.03202591247676334
2016-08-08,108.96,113.07937219730941,-0.03642903314073609
2016-08-09,109.65,113.30937219730941,-0.03229540616408344
2016-08-10,109.88,114.32937219730941,-0.03891714011715819
2016-08-11,110.9,113.33937219730942,-0.021522725510273455
2016-08-12,109.91,113.27937219730941,-0.029743916583865437
2016-08-15,109.85,113.23937219730942,-0.029931040163343137
2016-08-16,109.81,113.66937219730941,-0.03395261293966012
2016-08-17,110.24,113.91937219730941,-0.03229803786959706
2016-08-18,110.49,113.99937219730941,-0.030784136172569587
2016-08-19,110.57,113.25937219730942,-0.02374525079146883
2016-08-22,109.83,112.86937219730942,-0.026928228075870142
2016-08-23,109.44,113.06937219730942,-0.03209863225362264
2016-08-24,109.64,112.75937219730942,-0.02766397272814769
2016-08-25,109.33,112.37937219730942,-0.02713462566738234
2016-08-26,108.95,112.54937219730942,-0.03198038449294405
2016-08-29,109.12,112.80937219730941,-0.032704483018099806
2016-08-30,109.38,112.64937219730942,-0.029022551422505982
2016-08-31,109.22,112.92937219730942,-0.03284683271619038
2016-09-01,109.5,113.01937219730942,-0.031139548281734375
2016-09-02,109.59,112.92937219730942,-0.029570448611676348
2016-09-06,109.5,112.90937219730942,-0.030195652769652637
2016-09-07,109.48,112.36937219730942,-0.02571316490258546
2016-09-08,108.94,111.05937219730941,-0.019083235888855188
2016-09-09,107.63,111.97937219730942,-0.03884083391399762
2016-09-12,108.55,110.28937219730942,-0.015770986475448057
2016-09-13,106.86,110.28937219730942,-0.031094312434512883
2016-09-14,106.86,110.50937219730942,-0.03302319183203417
2016-09-15,107.08,110.28937219730942,-0.029099559942800335
2016-09-16,106.86,110.54937219730942,-0.03337307235652687
2016-09-19,107.12,111.77937219730941,-0.04168364972639882
2016-09-20,108.35,113.08937219730942,-0.041908201497843134
2016-09-21,109.66,113.09937219730942,-0.03041017938905277
2016-09-22,109.67,112.63937219730941,-0.0263617608957194
2016-09-23,109.21,112.26937219730942,-0.02725028329126744
2016-09-26,108.84,113.43937219730941,-0.04054476067894264
2016-09-27,110.01,112.67937219730942,-0.023689981096408297
2016-09-28,109.25,111.63937219730941,-0.021402594356106586
2016-09-29,108.21,112.78937219730942,-0.040601096611287524
2016-09-30,109.36,112.89091113610799,-0.031277195839538474
2016-10-03,109.18,112.23091113610799,-0.02718423209099674
2016-10-04,108.52,112.87091113610799,-0.03854767443900009
2016-10-05,109.16,112.83091113610799,-0.032534622818739534
2016-10-06,109.12,112.51091113610799,-0.0301385092509463
2016-10-07,108.8,112.76091113610799,-0.035126632945764125
2016-10-10,109.05,112.41091113610798,-0.029898442260988034
2016-10-11,108.7,112.45091113610799,-0.03335598705436871
2016-10-12,108.74,112.01091113610799,-0.029201718858740566
2016-10-13,108.3,112.13091113610798,-0.03416463040648898
2016-10-14,108.42,111.74091113610798,-0.029719742772303714
2016-10-17,108.03,111.84091113610799,-0.034074392790579
2016-10-18,108.13,111.76091113610799,-0.03248820271057107
2016-10-19,108.05,111.11091113610799,-0.02754824980562398
2016-10-20,107.4,110.87091113610799,-0.03130587726339695
2016-10-21,107.16,112.16091113610798,-0.044586933945635954
2016-10-24,108.45,111.55091113610798,-0.027798169504186565
2016-10-25,107.84,112.32091113610798,-0.039893828235404105
2016-10-26,108.61,111.79091113610798,-0.028454112268886944
2016-10-27,108.08,111.41091113610798,-0.029897530700908614
2016-10-28,107.7,111.47091113610799,-0.033828656262651635
2016-10-31,107.76,110.55091113610798,-0.025245482894952098
2016-11-01,106.84,110.61091113610799,-0.03409167411583691
2016-11-02,106.9,111.19091113610799,-0.03859048453030034
2016-11-03,107.48,110.650911136108,-0.02865689133103977
2016-11-04,106.94,113.51091113610799,-0.05788792522534669
2016-11-07,109.8,115.74091113610798,-0.05132939664801539
2016-11-08,112.03,116.41091113610798,-0.03763316594082666
2016-11-09,112.7,117.02091113610798,-0.03692426502372981
2016-11-10,113.31,117.94091113610799,-0.03926467153338975
2016-11-11,114.23,116.62091113610799,-0.020501564537748873
2016-11-14,112.91,116.89091113610799,-0.03405663534842851
2016-11-15,113.18,116.52091113610798,-0.02867220229856815
2016-11-16,112.81,117.20091113610799,-0.03746482082386482
2016-11-17,113.49,117.80091113610798,-0.036594887887812066
2016-11-18,114.09,118.41091113610798,-0.036490819086268944
2016-11-21,114.7,118.34091113610799,-0.03076629291725197
2016-11-22,114.63,119.39091113610799,-0.03987666306257154
2016-11-23,115.68,119.97091113610799,-0.03576626280048756
2016-11-25,116.26,119.400911136108,-0.02630558767284097
2016-11-28,115.69,119.99091113610798,-0.03584364095068315
2016-11-29,116.28,119.63091113610798,-0.028010412227785664
2016-11-30,115.92,120.14091113610799,-0.03513300420475507
2016-12-01,116.43,120.06091113610799,-0.030242242056548907
2016-12-02,116.35,120.27091113610798,-0.03260066045122734
2016-12-05,116.56,120.25091113610799,-0.030693415137040936
2016-12-06,116.54,122.33091113610799,-0.04733808554458396
2016-12-07,118.62,122.69091113610799,-0.03318021765762169
2016-12-08,118.98,123.31091113610799,-0.03512188091228696
2016-12-09,119.6,123.84091113610799,-0.034244831511672236
2016-12-12,120.13,123.87091113610799,-0.030200077659859326
2016-12-13,120.16,120.97091113610799,-0.006703356439099695
2016-12-14,117.26,120.99091113610798,-0.03083629258656384
2016-12-15,117.28,119.52091113610798,-0.01874911356353437
2016-12-16,115.81,120.69091113610799,-0.0404414142718964
2016-12-19,116.98,121.23091113610799,-0.03506458127115297
2016-12-20,117.52,119.81091113610799,-0.019121055957127875
2016-12-21,116.1,120.01091113610799,-0.03258796303673184
2016-12-22,116.3,119.68091113610798,-0.028249376646732105
2016-12-23,115.97,119.84091113610799,-0.03230041476997492
2016-12-27,116.13,118.91091113610798,-0.023386509358463314
2016-12-28,115.2,118.69091113610799,-0.029411781430381034
2016-12-29,114.98,118.35091113610798,-0.028482342077039924
2016-12-30,114.64,118.99882750845546,-0.03662916349445333
2017-01-03,115.08,119.02882750845546,-0.03317538777045381
2017-01-04,115.11,119.08882750845547,-0.033410585960911954
2017-01-05,115.17,119.31882750845547,-0.03477093762224126
2017-01-06,115.4,118.68882750845547,-0.027709663811626872
2017-01-09,114.77,117.83882750845547,-0.026042583529908847
2017-01-10,113.92,118.09882750845547,-0.03538415746046486
2017-01-11,114.18,117.82882750845546,-0.030967188468319584
2017-01-12,113.91,118.15882750845547,-0.035958612640696996
2017-01-13,114.24,117.98882750845547,-0.03177273295801519
2017-01-17,114.07,118.87882750845547,-0.040451505194341264
2017-01-18,114.96,118.18882750845547,-0.02731922785361829
2017-01-19,114.27,118.87882750845547,-0.03876911982604858
2017-01-20,114.96,118.37882750845547,-0.028880396777128725
2017-01-23,114.46,119.96882750845546,-0.045918824271806824
2017-01-24,116.05,120.90882750845547,-0.04018587896831338
2017-01-25,116.99,120.84882750845547,-0.031931029766800845
2017-01-26,116.93,122.00882750845547,-0.041626721706701786
2017-01-27,118.09,120.94882750845547,-0.023636669882191375
2017-01-30,117.03,113.04882750845547,0.0352163978989235
2017-01-31,109.13,109.26882750845547,-0.0012705133899668652
2017-02-01,105.35,109.01882750845547,-0.0336531550770065
2017-02-02,105.1,110.86882750845547,-0.052032908059891914
2017-02-03,106.95,109.97882750845547,-0.027540096371936662
2017-02-06,106.06,109.60882750845546,-0.03237720527739152
2017-02-07,105.69,110.07882750845546,-0.039869860606194685
2017-02-08,106.16,110.37882750845547,-0.038221347369651104
2017-02-09,106.46,111.25882750845547,-0.04313210570272075
2017-02-10,107.34,112.41882750845546,-0.045177730643681246
2017-02-13,108.5,112.90882750845547,-0.0390476777214368
2017-02-14,108.99,112.93882750845547,-0.034964304088953235
2017-02-15,109.02,111.13882750845546,-0.019064691934907008
2017-02-16,107.22,110.81882750845547,-0.032474874435762136
2017-02-17,106.9,111.63882750845546,-0.0424478437674074
2017-02-21,107.72,109.53882750845547,-0.016604409138075482
2017-02-22,105.62,109.00882750845547,-0.031087642954352512
2017-02-23,105.09,110.09882750845547,-0.04549392234055172
2017-02-24,106.18,110.64882750845547,-0.040387481811445025
2017-02-27,106.73,109.67882750845547,-0.026886023268512194
2017-02-28,105.76,110.78882750845547,-0.045391106861128794
2017-03-01,106.87,109.86882750845547,-0.027294616466391974
2017-03-02,105.95,109.84882750845547,-0.035492663844367
2017-03-03,105.93,110.01882750845547,-0.037164798071868343
2017-03-06,106.1,109.55882750845547,-0.03157050497084346
2017-03-07,105.64,109.64882750845547,-0.03656060533931682
2017-03-08,105.73,109.81882750845547,-0.037232481908811565
2017-03-09,105.9,110.64882750845547,-0.04291801020749697
2017-03-10,106.73,111.40882750845547,-0.04199691903319214
2017-03-13,107.49,110.74882750845546,-0.029425390604759794
2017-03-14,106.83,111.65882750845547,-0.04324626736824555
2017-03-15,107.74,111.71882750845546,-0.03561465508715911
2017-03-16,107.8,112.06882750845547,-0.03809112313710428
2017-03-17,108.15,111.03882750845547,-0.026016372590348946
2017-03-20,107.12,110.42882750845547,-0.029963439648058476
2017-03-21,106.51,110.43882750845547,-0.03557469412788428
2017-03-22,106.52,109.56882750845547,-0.02782568343373204
2017-03-23,105.65,108.96882750845546,-0.03045666897900623
2017-03-24,105.05,108.69882750845547,-0.03356823244640461
2017-03-27,104.78,110.10882750845546,-0.04839600628792684
2017-03-28,106.19,109.94882750845547,-0.034187063142318674
2017-03-29,106.03,110.57882750845546,-0.04113651420392961
2017-03-30,106.66,111.21882750845546,-0.04098971020089992
2017-03-31,107.3,109.45688282138794,-0.019705319261718257
2017-04-03,106.4,109.68688282138794,-0.029966051881884836
2017-04-04,106.63,109.79688282138794,-0.028843103192097597
2017-04-05,106.74,109.72688282138795,-0.02722106693078996
2017-04-06,106.67,108.04688282138794,-0.012743383107720607
2017-04-07,104.99,109.47688282138795,-0.04098475135347357
2017-04-10,106.42,108.80688282138794,-0.021936873472481855
2017-04-11,105.75,107.28688282138793,-0.01432498345530786
2017-04-12,104.23,106.79688282138794,-0.024035184862847614
2017-04-13,103.74,107.92688282138793,-0.03879369728779214
2017-04-17,104.87,107.15688282138794,-0.02134144593585996
2017-04-18,104.1,107.51688282138794,-0.031779965450302594
2017-04-19,104.46,108.58688282138795,-0.038005353079120674
2017-04-20,105.53,108.82688282138794,-0.03029474644421215
2017-04-21,105.77,110.02688282138794,-0.03868947944565837
2017-04-24,106.97,110.41688282138794,-0.031216990856042126
2017-04-25,107.36,110.67688282138793,-0.029969066139500566
2017-04-26,107.62,111.88688282138794,-0.038135684128401626
2017-04-27,108.83,110.51688282138794,-0.015263575829533638
2017-04-28,107.46,109.59688282138794,-0.019497660575533482
2017-05-01,106.54,109.97688282138795,-0.031250956866723856
2017-05-02,106.92,110.40688282138794,-0.031582114559188135
2017-05-03,107.35,110.10688282138794,-0.025038242394529342
2017-05-04,107.05,110.48688282138794,-0.031106704557354314
2017-05-05,107.43,110.57688282138794,-0.028458776745144965
2017-05-08,107.52,109.56688282138794,-0.01868158305392964
2017-05-09,106.51,108.15688282138794,-0.015226796283576594
2017-05-10,105.1,107.20688282138794,-0.01965249586538309
2017-05-11,104.15,107.18688282138794,-0.028332597622495292
2017-05-12,104.13,108.34688282138794,-0.03892020436194332
2017-05-15,105.29,107.55688282138794,-0.021076129782901853
2017-05-16,104.5,105.92688282138793,-0.013470450402981449
2017-05-17,102.87,106.24688282138794,-0.031783359019246005
2017-05-18,103.19,106.47688282138795,-0.030869450103095164
2017-05-19,103.42,106.83688282138795,-0.0319822399451728
2017-05-22,103.78,107.25688282138795,-0.032416407506247524
2017-05-23,104.2,107.77688282138794,-0.033187848152146815
2017-05-24,104.72,108.99688282138794,-0.03923857922062257
2017-05-25,105.94,108.92688282138793,-0.027420988685462167
2017-05-26,105.87,109.86688282138795,-0.036379323038460365
2017-05-30,106.81,109.02688282138794,-0.020333359663411876
2017-05-31,105.97,110.71688282138794,-0.042874064916059496
2017-06-01,107.66,110.72688282138795,-0.027697725640259296
2017-06-02,107.67,111.00688282138795,-0.030060143448555787
2017-06-05,107.95,110.48688282138794,-0.022960941214071884
2017-06-06,107.43,109.73688282138794,-0.021021945968181965
2017-06-07,106.68,109.80688282138794,-0.02847620059003164
2017-06-08,106.75,110.08688282138795,-0.03031135713781563
2017-06-09,107.03,111.99688282138794,-0.04434840235070736
2017-06-12,108.94,112.90688282138794,-0.035134109828036886
2017-06-13,109.85,112.44688282138794,-0.02309430689610914
2017-06-14,109.39,113.31688282138794,-0.03465399615322595
2017-06-15,110.26,113.64688282138795,-0.02980181010957339
2017-06-16,110.59,113.92688282138793,-0.02928968772558649
2017-06-19,110.87,112.66688282138794,-0.01594863349717912
2017-06-20,109.61,112.24688282138794,-0.023491813359163505
2017-06-21,109.19,112.12688282138794,-0.026192495033204755
2017-06-22,109.07,113.32688282138794,-0.03756286871577619
2017-06-23,110.27,114.06688282138794,-0.03328646078049935
2017-06-26,111.01,112.72688282138795,-0.015230464804995014
2017-06-27,109.67,113.13688282138794,-0.030643259164751746
2017-06-28,110.08,112.83688282138795,-0.02443246173108027
2017-06-29,109.78,113.64688282138795,-0.034025419135035095
2017-06-30,110.59,114.65104903078678,-0.03542094961290998
2017-07-03,110.61,114.56104903078678,-0.034488589832352035
2017-07-05,110.52,113.28104903078678,-0.024373441581004407
2017-07-06,109.24,114.40104903078678,-0.04511365126903588
2017-07-07,110.36,114.25104903078677,-0.034057009224819135
2017-07-10,110.21,114.11104903078677,-0.034186426852795715
2017-07-11,110.07,114.61104903078677,-0.039621389640775106
2017-07-12,110.57,115.20104903078678,-0.04019971232683106
2017-07-13,111.16,116.45104903078678,-0.04543582110100153
2017-07-14,112.41,116.07104903078677,-0.031541448633032654
2017-07-17,112.03,115.87104903078678,-0.03314934198762809
2017-07-18,111.83,117.03104903078678,-0.04444161676632119
2017-07-19,112.99,116.62104903078678,-0.031135451626989052
2017-07-20,112.58,116.72104903078677,-0.03547816837813478
2017-07-21,112.68,116.19104903078677,-0.030217895957342256
2017-07-24,112.15,117.26104903078678,-0.04358692910418083
2017-07-25,113.22,116.33104903078677,-0.026743066934464266
2017-07-26,112.29,111.83104903078677,0.004103967307745426
2017-07-27,107.79,113.70104903078678,-0.05198763847100685
2017-07-28,109.66,114.33104903078677,-0.04085547251061228
2017-07-31,110.29,114.21104903078677,-0.03433160857956752
2017-08-01,110.17,115.30104903078677,-0.04450132131422946
2017-08-02,111.26,115.56104903078678,-0.037218847240136466
2017-08-03,111.52,116.09104903078678,-0.0393746896849434
2017-08-04,112.05,115.90104903078678,-0.03322704205864291
2017-08-07,111.86,115.93104903078677,-0.035116123461503834
2017-08-08,111.89,116.45104903078678,-0.039167092686137606
2017-08-09,112.41,114.96104903078677,-0.022190551080510712
2017-08-10,110.92,115.48104903078678,-0.03949608242276026
2017-08-11,111.44,117.73104903078678,-0.053435768071187995
2017-08-14,113.69,118.22104903078677,-0.038326922895150495
2017-08-15,114.18,118.80104903078677,-0.038897375641769316
2017-08-16,114.76,116.96104903078677,-0.01881864987554449
2017-08-17,112.92,117.38104903078677,-0.03800484888848388
2017-08-18,113.34,117.87104903078678,-0.03844072881376759
2017-08-21,113.83,118.64104903078677,-0.040551302184948956
2017-08-22,114.6,117.59104903078678,-0.025436026427519076
2017-08-23,113.55,117.39104903078677,-0.03272011846303058
2017-08-24,113.35,117.44104903078677,-0.03483491559850016
2017-08-25,113.4,117.83104903078677,-0.03760510550686036
2017-08-28,113.79,118.93104903078677,-0.0432271393608572
2017-08-29,114.89,119.01104903078678,-0.03462744900030845
2017-08-30,114.97,118.40104903078678,-0.028978197903420932
2017-08-31,114.36,118.43104903078677,-0.03437484565156956
2017-09-01,114.39,117.96104903078677,-0.03027312032342777
2017-09-05,113.92,117.85104903078677,-0.033356080095306107
2017-09-06,113.81,118.71104903078677,-0.04128553383026479
2017-09-07,114.67,119.09104903078678,-0.037123268849902136
2017-09-08,115.05,120.24104903078677,-0.04317202047578317
2017-09-11,116.2,121.19104903078677,-0.04118331403764697
2017-09-12,117.15,121.10104903078677,-0.03262605123909634
2017-09-13,117.06,121.42104903078678,-0.035916746442217096
2017-09-14,117.38,121.94104903078677,-0.037403721446050864
2017-09-15,117.9,121.63104903078677,-0.030675136492840482
2017-09-18,117.59,121.01104903078678,-0.028270550980154074
2017-09-19,116.97,121.87104903078678,-0.040215039336772174
2017-09-20,117.83,121.30104903078677,-0.028615160862341837
2017-09-21,117.26,121.71104903078677,-0.03657062416462187
2017-09-22,117.67,122.26104903078678,-0.03755119939818852
2017-09-25,118.22,122.96104903078677,-0.03855732419458879
2017-09-26,118.92,122.66104903078677,-0.030499079050333222
2017-09-27,118.62,123.65104903078678,-0.04068747552262286
2017-09-28,119.61,124.13104903078677,-0.036421580789714136
2017-09-29,120.09,124.69182648401826,-0.036905598496530745
2017-10-02,120.79,123.61182648401827,-0.022828127083641903
2017-10-03,119.71,122.90182648401826,-0.025970537422674633
2017-10-04,119.0,122.10182648401826,-0.02540360429763311
2017-10-05,118.2,121.60182648401826,-0.027975126545203288
2017-10-06,117.7,121.05182648401826,-0.027689185544513717
2017-10-09,117.15,122.02182648401826,-0.03992586100697604
2017-10-10,118.12,122.82182648401826,-0.038281685093081275
2017-10-11,118.92,123.47182648401827,-0.03686530452845804
2017-10-12,119.57,122.26182648401827,-0.022016900625725144
2017-10-13,118.36,122.24182648401826,-0.031755305002136636
2017-10-16,118.34,121.58182648401826,-0.02666374225299528
2017-10-17,117.68,122.05182648401826,-0.03581942695950324
2017-10-18,118.15,123.32182648401826,-0.041937640979461954
2017-10-19,119.42,123.66182648401826,-0.03430182623549127
2017-10-20,119.76,123.58182648401826,-0.03092547337057283
2017-10-23,119.68,123.60182648401826,-0.03172951885565656
2017-10-24,119.7,122.45182648401827,-0.02247272713712789
2017-10-25,118.55,123.23182648401827,-0.037992023794481744
2017-10-26,119.33,124.65182648401826,-0.04269352992353126
2017-10-27,120.75,121.99182648401826,-0.010179587598690087
2017-10-30,118.09,121.43182648401826,-0.02752018627059094
2017-10-31,117.53,121.36182648401827,-0.031573572967961816
2017-11-01,117.46,120.77182648401826,-0.027422177675324955
2017-11-02,116.87,119.36182648401827,-0.02087624291131218
2017-11-03,115.46,117.82182648401826,-0.020045746654068664
2017-11-06,113.92,117.85182648401826,-0.03336245692001605
2017-11-07,113.95,117.03182648401827,-0.02633323410054711
2017-11-08,113.13,116.45182648401827,-0.028525327462117223
2017-11-09,112.55,117.13182648401826,-0.039116836316416714
2017-11-10,113.23,118.71182648401826,-0.04617759364317631
2017-11-13,114.81,117.97182648401827,-0.02680153879321856
2017-11-14,114.07,116.79182648401826,-0.023304939788665102
2017-11-15,112.89,117.60182648401826,-0.040065929457809735
2017-11-16,113.7,116.84182648401827,-0.02688957010140547
2017-11-17,112.94,117.10182648401826,-0.035540235442751644
2017-11-20,113.2,117.82182648401826,-0.03922725204608146
2017-11-21,113.92,117.67182648401827,-0.031883812770831965
2017-11-22,113.77,117.04182648401826,-0.027954335491039317
2017-11-24,113.14,118.44182648401826,-0.04476312668762883
2017-11-27,114.54,119.09182648401827,-0.03822114932991727
2017-11-28,115.19,122.94182648401826,-0.0630528007083575
2017-11-29,119.04,125.35182648401826,-0.05035288803568394
2017-11-30,121.45,124.21182648401826,-0.022234810985358178
2017-12-01,120.31,127.62182648401827,-0.05729291521253932
2017-12-04,123.72,124.27182648401826,-0.004440479388055252
2017-12-05,120.37,122.19182648401826,-0.014909560945605027
2017-12-06,118.29,123.63182648401826,-0.04320753511401687
2017-12-07,119.73,123.46182648401826,-0.03022656144246605
2017-12-08,119.56,121.95182648401827,-0.019612879552334705
2017-12-11,118.05,122.06182648401827,-0.032867167398511365
2017-12-12,118.16,122.30182648401826,-0.03386561430102186
2017-12-13,118.4,120.74182648401826,-0.019395321010223676
2017-12-14,116.84,121.90182648401826,-0.04152379525405947
2017-12-15,118.0,122.71182648401826,-0.03839749288249672
2017-12-18,118.81,122.90182648401826,-0.033293455443889175
2017-12-19,119.0,122.23182648401827,-0.026440139012737673
2017-12-20,118.33,122.48182648401827,-0.033897489964031635
2017-12-21,118.58,122.54182648401826,-0.032330401771308304
2017-12-22,118.64,122.16182648401826,-0.02882918981633764
2017-12-26,118.26,122.98182648401827,-0.03839450607469941
2017-12-27,119.08,122.95182648401827,-0.03149059753513739
2017-12-28,119.05,123.05182648401826,-0.03252147162998853
2017-12-29,119.15,127.46428571428571,-0.06522835528159143
2018-01-02,123.67,130.2042857142857,-0.0501848743183787
2018-01-03,126.41,131.02428571428572,-0.0352170262873841
2018-01-04,127.23,131.4142857142857,-0.03184041743667787
2018-01-05,127.62,132.9642857142857,-0.04019339242546316
2018-01-08,129.17,132.90428571428572,-0.02809755678092729
2018-01-09,129.11,133.58428571428573,-0.03349410217198345
2018-01-10,129.79,137.25428571428571,-0.05438289722933454
2018-01-11,133.46,137.8842857142857,-0.03208694661154787
2018-01-12,134.09,136.6742857142857,-0.018908353541265854
